,organization_id,createdAt,territories
2283,2738,2020-11,94
2284,2739,2020-11,94
2285,2740,2020-11,94
2286,2741,2020-11,94
2287,2742,2020-11,94
2288,2743,2020-11,94
2289,2744,2020-11,94
2290,2745,2020-11,94
2291,2746,2020-11,94
2292,2747,2020-11,94
2293,2748,2020-11,94
2294,2749,2020-11,94
2295,2750,2020-11,94
2296,2751,2020-11,94
2297,2752,2020-11,94
2298,2754,2020-11,94
2299,2755,2020-11,94
2300,2756,2020-11,94
2301,2757,2020-11,94
2302,2758,2020-11,94
2303,2759,2020-11,94
2304,2760,2020-11,94
2305,2761,2020-11,94
2306,2762,2020-11,94
2307,2763,2020-11,94
2308,2764,2020-11,94
2309,2765,2020-11,94
2310,2766,2020-11,94
2311,2767,2020-11,94
2312,2768,2020-11,94
2313,2769,2020-11,94
2314,2770,2020-11,94
2315,2771,2020-11,94
2316,2773,2020-11,94
2317,2774,2020-11,94
2318,2777,2020-11,94
2319,2778,2020-11,94
2320,2779,2020-11,94
2321,2780,2020-11,94
2322,2781,2020-11,94
2323,2782,2020-11,94
2324,2783,2020-11,94
2325,2784,2020-11,94
2326,2785,2020-11,94
2327,2786,2020-11,94
2328,2787,2020-11,94
2329,2788,2020-11,94
2330,2789,2020-11,94
2331,2790,2020-11,94
2332,2791,2020-11,94
2333,2792,2020-11,94
2334,2794,2020-11,94
2335,2795,2020-11,94
2336,2796,2020-11,94
2337,2797,2020-11,94
2338,2798,2020-11,94
2339,2799,2020-11,94
2340,2800,2020-11,94
2341,2801,2020-11,94
2342,2802,2020-11,94
2343,2803,2020-11,94
2344,2804,2020-11,94
2345,2805,2020-11,94
2346,2806,2020-11,94
2347,2809,2020-11,94
2348,2810,2020-11,94
2349,2811,2020-11,94
2350,2812,2020-11,94
2351,2813,2020-11,94
2352,2814,2020-11,94
2353,2815,2020-11,94
2354,2816,2020-11,94
2355,2817,2020-11,94
2356,2818,2020-11,94
2357,2819,2020-11,94
2358,2820,2020-11,94
2359,2821,2020-11,94
2360,2822,2020-11,94
2361,2823,2020-11,94
2362,2824,2020-11,94
2363,2825,2020-11,94
2364,2826,2020-11,94
2365,2827,2020-11,94
2366,2829,2020-11,94
2367,2830,2020-11,94
2368,2831,2020-11,94
2369,2832,2020-11,94
2370,2833,2020-11,94
2371,2835,2020-11,94
2372,2836,2020-11,94
2373,2837,2020-11,94
2374,2838,2020-11,94
2375,2839,2020-11,94
2376,2840,2020-11,94
2377,2841,2020-11,94
2378,2843,2020-11,94
2379,2844,2020-11,94
2380,2845,2020-11,94
2381,2846,2020-11,94
2382,2848,2020-11,94
2383,2849,2020-11,94
2384,2850,2020-11,94
2385,2851,2020-11,94
2386,2852,2020-11,94
2387,2853,2020-11,94
2388,2854,2020-11,94
2389,2855,2020-11,94
2390,2856,2020-11,94
2391,2857,2020-11,94
2392,2858,2020-11,94
2393,2859,2020-11,94
2394,2860,2020-11,94
2395,2862,2020-11,94
2396,2863,2020-11,94
2397,2864,2020-11,94
2398,2865,2020-11,94
2399,2866,2020-11,94
2400,2867,2020-11,94
2401,2868,2020-11,94
2402,2869,2020-11,94
2403,2870,2020-11,94
2404,2871,2020-11,94
2405,2872,2020-11,94
2406,2873,2020-11,94
2407,2874,2020-11,94
2408,2875,2020-11,94
2409,2876,2020-11,94
2410,2877,2020-11,94
2411,2878,2020-11,94
2412,2879,2020-11,94
2413,2880,2020-11,94
2414,2881,2020-11,94
2415,2882,2020-11,94
2416,2883,2020-11,94
2417,2884,2020-11,94
2418,2885,2020-11,94
2419,2886,2020-11,94
2420,2887,2020-11,94
2421,2888,2020-11,94
2422,2890,2020-11,94
2423,2891,2020-11,94
2424,2892,2020-11,94
2425,2894,2020-11,94
2426,2896,2020-11,94
2427,2897,2020-11,94
2428,2898,2020-11,94
2429,2899,2020-11,94
2430,2902,2020-11,94
2431,2903,2020-11,94
2432,2904,2020-11,94
2433,2905,2020-11,94
2434,2906,2020-11,94
2435,2907,2020-11,94
2436,2908,2020-11,94
2437,2909,2020-11,94
2438,2910,2020-11,94
2439,2911,2020-11,94
2440,2912,2020-11,94
2441,2913,2020-11,94
2442,2914,2020-11,94
2443,2915,2020-11,94
2444,2916,2020-11,94
2445,2917,2020-11,94
2446,2918,2020-11,94
2447,2919,2020-11,94
2448,2920,2020-11,94
2449,2921,2020-11,94
2450,2922,2020-11,94
2451,2923,2020-11,94
2452,2924,2020-11,94
2453,2925,2020-11,94
2454,2926,2020-11,94
2455,2927,2020-11,94
2456,2928,2020-11,94
2457,2929,2020-11,94
2458,2930,2020-11,94
2459,2932,2020-11,94
2460,2933,2020-11,94
2461,2934,2020-11,94
2462,2935,2020-11,94
2463,2936,2020-11,94
2464,2937,2020-11,94
2465,2939,2020-11,94
2466,2940,2020-11,94
2467,2941,2020-11,94
2468,2942,2020-11,94
2469,2943,2020-11,94
2470,2944,2020-11,94
2471,2945,2020-11,94
2472,2948,2020-11,94
2473,2949,2020-11,94
2474,2950,2020-11,94
2475,2951,2020-11,94
2476,2952,2020-11,94
2477,2953,2020-11,94
2478,2954,2020-11,94
2479,2955,2020-11,94
2480,2956,2020-11,94
2481,2957,2020-11,94
2482,2958,2020-11,94
2483,2959,2020-11,94
2484,2960,2020-11,94
2485,2961,2020-11,94
2486,2962,2020-11,94
2487,2963,2020-11,94
2488,2965,2020-11,94
2489,2966,2020-11,94
2490,2967,2020-11,94
2491,2968,2020-11,94
2492,2969,2020-11,94
2493,2970,2020-11,94
2494,2971,2020-11,94
2495,2972,2020-11,94
2496,2973,2020-11,94
2497,2974,2020-11,94
2498,2975,2020-11,94
2499,2976,2020-11,94
2500,2977,2020-11,95
2501,2980,2020-11,95
2502,2981,2020-11,95
2503,2982,2020-11,95
2504,2983,2020-11,95
2505,2984,2020-11,95
2506,2985,2020-11,95
2507,2987,2020-11,95
2508,2989,2020-11,95
2509,2990,2020-11,95
2510,2991,2020-11,75
2511,2992,2020-12,75
2512,3017,2020-12,44
2513,3018,2020-12,75
2514,3019,2020-12,75
2515,3021,2020-12,75
2516,3022,2020-12,75
2517,3023,2020-12,75
2518,3024,2020-12,75
2519,3025,2020-12,75
2520,3026,2020-12,75
2521,3027,2020-12,75
2522,3028,2020-12,75
2523,3029,2020-12,75
2524,3030,2020-12,75
2525,3031,2020-12,75
2526,3032,2020-12,75
2527,3033,2020-12,75
2528,3035,2020-12,75
2529,3036,2020-12,75
2530,3037,2020-12,75
2531,3038,2020-12,75
2532,3039,2020-12,93
2533,3040,2020-12,33
2534,3041,2020-12,93
2535,3042,2020-12,67
2536,3044,2020-12,78
2537,3045,2020-12,78
2538,3046,2020-12,78
2539,3057,2020-12,78
2540,3060,2020-12,78
2541,3062,2020-12,78
2542,3067,2020-12,78
2543,3070,2020-12,78
2544,3071,2020-12,78
2545,3072,2020-12,78
2546,3073,2020-12,78
2547,3074,2020-12,78
2548,3076,2020-12,78
2549,3083,2020-12,78
2550,3086,2020-12,78
2551,3087,2020-12,78
2552,3089,2020-12,78
2553,3097,2020-12,78
2554,3098,2020-12,78
2555,3099,2020-12,78
2556,3101,2020-12,78
2557,3102,2020-12,69
2558,3105,2020-12,75
2559,3108,2021-01,33
2560,3109,2021-01,33
2561,3110,2021-01,95
2562,3111,2021-01,67
2563,3117,2021-01,94
2564,3136,2021-01,94
2565,3137,2021-01,00
2566,3138,2021-01,00
2567,3139,2021-01,33
2568,3140,2021-01,34
2569,3142,2021-01,93
2570,3147,2021-01,92
2571,3154,2021-01,92
2572,3155,2021-01,92
2573,3156,2021-01,92
2574,3157,2021-01,75
2575,3158,2021-01,33
2576,3159,2021-01,95
2577,3160,2021-01,95
2578,3161,2021-01,94
2579,3162,2021-01,75
2580,3163,2021-01,75
2581,3164,2021-01,75
2582,3165,2021-01,75
2583,3166,2021-01,75
2584,3167,2021-01,75
2585,3170,2021-01,75
2586,3171,2021-02,75
2587,3172,2021-02,75
2588,3173,2021-02,92
2589,3174,2021-02,92
2590,3175,2021-02,92
2591,3176,2021-02,92
2592,3177,2021-02,92
2593,3178,2021-02,92
2594,3179,2021-02,92
2595,3180,2021-02,92
2596,3181,2021-02,92
2597,3182,2021-02,92
2598,3183,2021-02,92
2599,3184,2021-02,92
2600,3185,2021-02,92
2601,3186,2021-02,92
2602,3187,2021-02,92
2603,3188,2021-02,92
2604,3189,2021-02,92
2605,3190,2021-02,75
2606,3192,2021-02,92
2607,3193,2021-02,92
2608,3194,2021-02,92
2609,3196,2021-02,92
2610,3198,2021-02,92
2611,3199,2021-02,92
2612,3200,2021-02,92
2613,3201,2021-02,00
2614,3202,2021-02,92
2615,3203,2021-02,92
2616,3204,2021-02,92
2617,3206,2021-02,92
2618,3207,2021-02,95
2619,3209,2021-02,67
2620,3211,2021-02,92
2621,3212,2021-02,67
2622,3213,2021-02,06
2623,3214,2021-02,67
2624,3215,2021-02,75
2625,3216,2021-02,75
2626,3217,2021-02,92
2627,3218,2021-02,92
2628,3219,2021-02,92
2629,3220,2021-02,95
2630,3221,2021-02,95
2631,3222,2021-02,95
2632,3223,2021-02,95
2633,3224,2021-02,95
2634,3225,2021-02,78
2635,3226,2021-02,78
2636,3227,2021-02,78
2637,3228,2021-02,78
2638,3229,2021-02,78
2639,3230,2021-02,78
2640,3231,2021-02,78
2641,3232,2021-02,78
2642,3233,2021-02,78
2643,3234,2021-02,78
2644,3236,2021-02,75
2645,3237,2021-02,78
2646,3238,2021-02,78
2647,3239,2021-02,78
2648,3240,2021-02,78
2649,3241,2021-02,78
2650,3242,2021-02,78
2651,3243,2021-02,78
2652,3244,2021-02,78
2653,3245,2021-02,78
2654,3246,2021-02,78
2655,3247,2021-02,78
2656,3248,2021-02,78
2657,3249,2021-02,92
2658,3250,2021-02,06
2659,3251,2021-02,92
2660,3252,2021-02,92
2661,3253,2021-02,92
2662,3255,2021-02,75
2663,3257,2021-02,75
2664,3258,2021-02,94
2665,3259,2021-02,92
2666,3260,2021-02,94
2667,3261,2021-02,67
2668,3262,2021-02,94
2669,3263,2021-02,92
2670,3264,2021-02,75
2671,3265,2021-02,92
2672,3268,2021-02,67
2673,3269,2021-02,92
2674,3270,2021-02,95
2675,3271,2021-02,93
2676,3272,2021-02,92
2677,3277,2021-02,94
2678,3278,2021-02,94
2679,3279,2021-02,94
2680,3280,2021-02,67
2681,3281,2021-02,67
2682,3282,2021-02,94
2683,3283,2021-02,94
2684,3284,2021-02,75
2685,3285,2021-02,06
2686,3286,2021-02,78
2687,3287,2021-02,78
2688,3288,2021-02,78
2689,3289,2021-02,67
2690,3290,2021-02,92
2691,3291,2021-02,34
2692,3292,2021-02,92
2693,3293,2021-02,92
2694,3294,2021-02,92
2695,3295,2021-02,92
2696,3296,2021-02,95
2697,3297,2021-02,92
2698,3298,2021-02,94
2699,3301,2021-02,94
2700,3303,2021-02,94
2701,3306,2021-02,94
2702,3307,2021-02,33
2703,3308,2021-02,33
2704,3309,2021-03,94
2705,3310,2021-03,92
2706,3311,2021-03,92
2707,3312,2021-03,93
2708,3313,2021-03,67
2709,3314,2021-03,93
2710,3315,2021-03,94
2711,3316,2021-03,93
2712,3317,2021-03,28
2713,3318,2021-03,93
2714,3320,2021-03,93
2715,3321,2021-03,92
2716,3322,2021-03,95
2717,3323,2021-03,95
2718,3324,2021-03,78
2719,3325,2021-03,78
2720,3326,2021-03,92
2721,3328,2021-03,78
2722,3329,2021-03,67
2723,3330,2021-03,93
2724,3331,2021-03,92
2725,3332,2021-03,92
2726,3333,2021-03,75
2727,3334,2021-03,44
2728,3335,2021-03,94
2729,3336,2021-03,92
2730,3337,2021-03,13
2731,3339,2021-03,75
2732,3340,2021-03,75
2733,3342,2021-03,75
2734,3343,2021-03,75
2735,3344,2021-03,75
2736,3347,2021-03,75
2737,3349,2021-03,75
2738,3351,2021-03,75
2739,3352,2021-03,94
2740,3355,2021-03,95
2741,3356,2021-03,95
2742,3358,2021-03,95
2743,3359,2021-03,95
2744,3360,2021-03,95
2745,3362,2021-03,95
2746,3364,2021-03,95
2747,3365,2021-03,95
2748,3366,2021-03,95
2749,3367,2021-03,95
2750,3368,2021-03,95
2751,3369,2021-03,95
2752,3370,2021-03,95
2753,3371,2021-03,95
2754,3372,2021-03,95
2755,3373,2021-03,95
2756,3374,2021-03,95
2757,3375,2021-03,95
2758,3376,2021-03,95
2759,3377,2021-03,95
2760,3378,2021-03,06
2761,3379,2021-03,78
2762,3380,2021-03,92
2763,3381,2021-03,94
2764,3382,2021-03,67
2765,3384,2021-03,94
2766,3385,2021-03,93
2767,3386,2021-03,92
2768,3387,2021-03,94
2769,3388,2021-03,78
2770,3390,2021-03,95
2771,3391,2021-03,93
2772,3392,2021-03,93
2773,3393,2021-03,95
2774,3394,2021-03,67
2775,3395,2021-03,95
2776,3396,2021-03,93
2777,3398,2021-03,67
2778,3399,2021-03,93
2779,3400,2021-03,78
2780,3401,2021-03,44
2781,3402,2021-03,93
2782,3404,2021-03,92
2783,3405,2021-04,33
2784,3407,2021-04,67
2785,3408,2021-04,94
2786,3410,2021-04,67
2787,3411,2021-04,92
2788,3412,2021-04,92
2789,3414,2021-04,77
2790,3415,2021-04,67
2791,3416,2021-04,95
2792,3417,2021-04,95
2793,3418,2021-04,95
2794,3419,2021-04,95
2795,3420,2021-04,95
2796,3421,2021-04,94
2797,3422,2021-04,78
2798,3423,2021-04,78
2799,3424,2021-04,93
2800,3425,2021-04,06
2801,3426,2021-04,06
2802,3427,2021-04,36
2803,3428,2021-04,78
2804,3429,2021-04,78
2805,3430,2021-04,75
2806,3431,2021-04,92
2807,3432,2021-04,92
2808,3434,2021-04,974
2809,3436,2021-04,93
2810,3437,2021-04,93
2811,3438,2021-04,78
2812,3439,2021-04,93
2813,3441,2021-04,93
2814,3442,2021-04,33
2815,3443,2021-04,93
2816,3444,2021-04,67
2817,3445,2021-04,75
2818,3446,2021-04,75
2819,3448,2021-04,75
2820,3452,2021-04,67
2821,3453,2021-04,06
2822,3454,2021-04,93
2823,3455,2021-04,93
2824,3456,2021-04,93
2825,3457,2021-04,67
2826,3458,2021-04,44
2827,3460,2021-04,06
2828,3461,2021-04,93
2829,3462,2021-04,06
2830,3463,2021-04,78
2831,3465,2021-04,75
2832,3466,2021-04,91
2833,3467,2021-04,93
2834,3468,2021-04,93
2835,3469,2021-04,33
2836,3470,2021-04,94
2837,3471,2021-04,33
2838,3472,2021-04,94
2839,3474,2021-05,33
2840,3475,2021-05,94
2841,3476,2021-05,78
2842,3477,2021-05,67
2843,3478,2021-05,93
2844,3479,2021-05,93
2845,3480,2021-05,93
2846,3481,2021-05,93
2847,3482,2021-05,75
2848,3483,2021-05,93
2849,3484,2021-05,93
2850,3485,2021-05,33
2851,3486,2021-05,93
2852,3487,2021-05,44
2853,3488,2021-05,75
2854,3489,2021-05,93
2855,3490,2021-05,91
2856,3491,2021-05,92
2857,3492,2021-05,94
2858,3493,2021-05,93
2859,3494,2021-05,44
2860,3499,2021-05,44
2861,3500,2021-05,44
2862,3501,2021-05,44
2863,3502,2021-05,44
2864,3503,2021-05,67
2865,3504,2021-05,75
2866,3506,2021-05,67
2867,3507,2021-05,77
2868,3508,2021-05,77
2869,3509,2021-05,77
2870,3510,2021-05,95
2871,3512,2021-05,67
2872,3513,2021-05,78
2873,3514,2021-05,78
2874,3515,2021-05,95
2875,3516,2021-05,33
2876,3517,2021-05,06
2877,3518,2021-05,75
2878,3519,2021-05,77
2879,3520,2021-05,77
2880,3521,2021-05,06
2881,3522,2021-05,06
2882,3523,2021-05,75
2883,3524,2021-05,33
2884,3525,2021-05,67
2885,3526,2021-05,44
2886,3527,2021-05,44
2887,3529,2021-05,77
2888,3530,2021-05,44
2889,3531,2021-05,44
2890,3532,2021-05,44
2891,3533,2021-05,44
2892,3534,2021-05,44
2893,3535,2021-05,44
2894,3536,2021-05,06
2895,3537,2021-05,67
2896,3538,2021-05,95
2897,3539,2021-05,95
2898,3540,2021-05,44
2899,3541,2021-05,44
2900,3542,2021-05,44
2901,3543,2021-05,44
2902,3546,2021-05,44
2903,3547,2021-05,33
2904,3548,2021-05,77
2905,3550,2021-05,75
2906,3551,2021-05,93
2907,3552,2021-05,94
2908,3553,2021-05,93
2909,3554,2021-05,33
2910,3555,2021-06,93
2911,3556,2021-06,67
2912,3557,2021-06,33
2913,3558,2021-06,93
2914,3559,2021-06,92
2915,3560,2021-06,44
2916,3561,2021-06,44
2917,3562,2021-06,44
2918,3563,2021-06,44
2919,3564,2021-06,44
2920,3565,2021-06,44
2921,3567,2021-06,44
2922,3568,2021-06,44
2923,3569,2021-06,44
2924,3570,2021-06,44
2925,3572,2021-06,44
2926,3573,2021-06,44
2927,3574,2021-06,75
2928,3575,2021-06,78
2929,3576,2021-06,67
2930,3577,2021-06,67
2931,3578,2021-06,75
2932,3579,2021-06,33
2933,3580,2021-06,78
2934,3581,2021-06,95
2935,3582,2021-06,44
2936,3583,2021-06,44
2937,3584,2021-06,77
2938,3585,2021-06,92
2939,3586,2021-06,67
2940,3588,2021-06,75
2941,3589,2021-06,94
2942,3590,2021-06,94
2943,3591,2021-06,67
2944,3592,2021-06,77
2945,3593,2021-06,92
2946,3594,2021-06,75
2947,3595,2021-06,77
2948,3596,2021-06,75
2949,3597,2021-06,75
2950,3600,2021-06,75
2951,3601,2021-06,75
2952,3602,2021-06,44
2953,3604,2021-06,75
2954,3605,2021-06,44
2955,3606,2021-06,44
2956,3608,2021-06,75
2957,3609,2021-06,75
2958,3610,2021-06,44
2959,3611,2021-06,44
2960,3612,2021-06,75
2961,3613,2021-06,44
2962,3616,2021-06,44
2963,3618,2021-06,75
2964,3619,2021-06,75
2965,3620,2021-06,44
2966,3621,2021-06,44
2967,3622,2021-06,44
2968,3623,2021-06,75
2969,3624,2021-06,44
2970,3625,2021-06,44
2971,3626,2021-06,44
2972,3630,2021-06,44
2973,3631,2021-06,94
2974,3632,2021-06,77
2975,3633,2021-06,75
2976,3634,2021-06,44
2977,3635,2021-06,44
2978,3636,2021-06,44
2979,3637,2021-06,44
2980,3638,2021-06,78
2981,3639,2021-06,78
2982,3642,2021-06,78
2983,3643,2021-06,94
2984,3644,2021-06,78
2985,3645,2021-06,78
2986,3647,2021-06,75
2987,3648,2021-06,75
2988,3649,2021-06,44
2989,3652,2021-06,44
2990,3653,2021-06,44
2991,3655,2021-06,44
2992,3656,2021-06,44
2993,3657,2021-06,94
2994,3658,2021-06,75
2995,3659,2021-06,75
2996,3660,2021-06,92
2997,3662,2021-06,77
2998,3663,2021-06,75
2999,3664,2021-06,77
3000,3665,2021-06,77
3001,3666,2021-06,92
3002,3667,2021-06,94
3003,3668,2021-06,94
3004,3670,2021-06,77
3005,3671,2021-06,94
3006,3672,2021-06,77
3007,3673,2021-06,44
3008,3674,2021-06,77
3009,3675,2021-06,92
3010,3676,2021-06,67
3011,3677,2021-06,95
3012,3678,2021-06,95
3013,3679,2021-06,95
3014,3680,2021-06,95
3015,3681,2021-06,95
3016,3682,2021-06,95
3017,3683,2021-06,95
3018,3684,2021-06,95
3019,3685,2021-06,95
3020,3687,2021-06,95
3021,3688,2021-06,95
3022,3689,2021-06,95
3023,3690,2021-06,92
3024,3691,2021-06,95
3025,3692,2021-06,95
3026,3693,2021-06,95
3027,3694,2021-06,95
3028,3695,2021-06,95
3029,3696,2021-06,95
3030,3697,2021-06,95
3031,3698,2021-06,95
3032,3702,2021-06,95
3033,3703,2021-06,95
3034,3704,2021-06,95
3035,3706,2021-06,95
3036,3707,2021-06,95
3037,3709,2021-06,95
3038,3710,2021-06,95
3039,3711,2021-06,95
3040,3712,2021-06,95
3041,3713,2021-06,95
3042,3714,2021-06,95
3043,3715,2021-06,95
3044,3716,2021-06,95
3045,3717,2021-06,95
3046,3718,2021-06,95
3047,3719,2021-06,95
3048,3720,2021-06,95
3049,3721,2021-06,95
3050,3722,2021-06,95
3051,3723,2021-06,95
3052,3724,2021-06,95
3053,3725,2021-06,95
3054,3726,2021-06,95
3055,3727,2021-06,33
3056,3728,2021-06,95
3057,3729,2021-06,95
3058,3730,2021-06,95
3059,3731,2021-06,95
3060,3732,2021-06,95
3061,3733,2021-06,95
3062,3734,2021-06,95
3063,3735,2021-06,95
3064,3736,2021-06,95
3065,3737,2021-06,95
3066,3738,2021-06,95
3067,3739,2021-06,95
3068,3740,2021-06,95
3069,3741,2021-06,95
3070,3742,2021-06,95
3071,3743,2021-06,95
3072,3744,2021-06,95
3073,3745,2021-06,95
3074,3746,2021-06,95
3075,3747,2021-06,95
3076,3748,2021-06,95
3077,3749,2021-06,95
3078,3750,2021-06,95
3079,3751,2021-06,94
3080,3752,2021-06,95
3081,3753,2021-06,95
3082,3754,2021-06,95
3083,3755,2021-06,95
3084,3756,2021-06,95
3085,3757,2021-06,95
3086,3759,2021-06,95
3087,3760,2021-06,95
3088,3761,2021-06,95
3089,3762,2021-06,95
3090,3763,2021-06,95
3091,3764,2021-06,95
3092,3765,2021-06,95
3093,3766,2021-06,95
3094,3768,2021-06,95
3095,3769,2021-06,95
3096,3770,2021-06,95
3097,3772,2021-06,95
3098,3773,2021-06,95
3099,3774,2021-06,95
3100,3775,2021-06,95
3101,3776,2021-06,95
3102,3777,2021-06,95
3103,3778,2021-06,95
3104,3779,2021-06,95
3105,3780,2021-06,95
3106,3781,2021-06,95
3107,3782,2021-06,95
3108,3784,2021-06,95
3109,3785,2021-06,95
3110,3787,2021-06,95
3111,3789,2021-06,95
3112,3790,2021-06,95
3113,3791,2021-06,95
3114,3792,2021-06,95
3115,3793,2021-06,95
3116,3794,2021-06,75
3117,3795,2021-06,95
3118,3796,2021-06,95
3119,3797,2021-06,95
3120,3798,2021-06,95
3121,3799,2021-06,95
3122,3801,2021-06,95
3123,3802,2021-06,95
3124,3803,2021-06,95
3125,3804,2021-06,95
3126,3805,2021-06,95
3127,3806,2021-06,95
3128,3808,2021-06,95
3129,3809,2021-06,95
3130,3810,2021-06,95
3131,3811,2021-06,95
3132,3812,2021-06,95
3133,3813,2021-06,95
3134,3814,2021-06,95
3135,3815,2021-06,92
3136,3816,2021-06,95
3137,3818,2021-06,95
3138,3819,2021-06,91
3139,3820,2021-06,77
3140,3821,2021-06,75
3141,3822,2021-06,75
3142,3823,2021-06,77
3143,3824,2021-06,77
3144,3825,2021-06,77
3145,3826,2021-06,77
3146,3827,2021-06,77
3147,3828,2021-06,33
3148,3829,2021-06,75
3149,3830,2021-06,77
3150,3831,2021-06,95
3151,3832,2021-06,91
3152,3833,2021-06,95
3153,3834,2021-06,95
3154,3835,2021-06,95
3155,3836,2021-06,75
3156,3837,2021-06,67
3157,3838,2021-06,67
3158,3839,2021-06,67
3159,3840,2021-06,92
3160,3841,2021-06,92
3161,3842,2021-06,91
3162,3844,2021-06,67
3163,3845,2021-06,75
3164,3846,2021-06,75
3165,3847,2021-06,75
3166,3848,2021-06,75
3167,3849,2021-06,44
3168,3850,2021-06,75
3169,3852,2021-06,92
3170,3853,2021-06,92
3171,3854,2021-06,75
3172,3855,2021-06,75
3173,3856,2021-06,75
3174,3857,2021-06,77
3175,3858,2021-06,94
3176,3859,2021-06,94
3177,3860,2021-06,94
3178,3861,2021-06,78
3179,3862,2021-06,78
3180,3863,2021-06,78
3181,3864,2021-06,78
3182,3865,2021-06,78
3183,3866,2021-06,78
3184,3868,2021-06,78
3185,3869,2021-06,95
3186,3870,2021-06,77
3187,3871,2021-06,77
3188,3872,2021-06,77
3189,3873,2021-06,67
3190,3875,2021-06,95
3191,3876,2021-06,77
3192,3877,2021-06,91
3193,3878,2021-06,91
3194,3879,2021-06,91
3195,3880,2021-06,77
3196,3881,2021-06,06
3197,3882,2021-06,77
3198,3883,2021-06,77
3199,3886,2021-06,77
3200,3887,2021-06,92
3201,3888,2021-06,77
3202,3889,2021-06,92
3203,3890,2021-06,77
3204,3891,2021-06,95
3205,3892,2021-06,77
3206,3893,2021-06,06
3207,3894,2021-06,77
3208,3895,2021-06,91
3209,3896,2021-06,75
3210,3897,2021-06,75
3211,3898,2021-06,75
3212,3899,2021-06,77
3213,3900,2021-06,91
3214,3901,2021-06,77
3215,3903,2021-06,77
3216,3904,2021-06,77
3217,3905,2021-06,06
3218,3906,2021-06,78
3219,3907,2021-06,94
3220,3908,2021-06,75
3221,3909,2021-06,06
3222,3910,2021-06,06
3223,3911,2021-06,06
3224,3912,2021-06,06
3225,3913,2021-06,06
3226,3914,2021-06,06
3227,3915,2021-06,06
3228,3916,2021-06,06
3229,3917,2021-06,06
3230,3918,2021-06,06
3231,3919,2021-06,06
3232,3920,2021-06,06
3233,3921,2021-06,06
3234,3922,2021-06,06
3235,3924,2021-06,06
3236,3927,2021-06,06
3237,3928,2021-06,06
3238,3929,2021-06,06
3239,3930,2021-06,06
3240,3932,2021-06,06
3241,3933,2021-06,06
3242,3934,2021-06,06
3243,3935,2021-06,06
3244,3936,2021-06,92
3245,3937,2021-06,06
3246,3938,2021-06,06
3247,3940,2021-06,06
3248,3942,2021-06,06
3249,3943,2021-06,06
3250,3944,2021-06,06
3251,3945,2021-06,06
3252,3946,2021-06,06
3253,3947,2021-06,06
3254,3948,2021-06,06
3255,3949,2021-06,06
3256,3950,2021-06,06
3257,3951,2021-06,06
3258,3952,2021-06,06
3259,3954,2021-06,06
3260,3955,2021-06,06
3261,3957,2021-06,06
3262,3958,2021-06,06
3263,3959,2021-06,06
3264,3960,2021-06,06
3265,3961,2021-06,06
3266,3962,2021-06,06
3267,3963,2021-06,06
3268,3964,2021-06,06
3269,3965,2021-06,06
3270,3966,2021-06,06
3271,3967,2021-06,06
3272,3968,2021-06,06
3273,3969,2021-06,06
3274,3970,2021-06,06
3275,3971,2021-06,06
3276,3972,2021-06,77
3277,3974,2021-06,44
3278,3975,2021-06,44
3279,3978,2021-06,77
3280,3979,2021-06,77
3281,3980,2021-06,91
3282,3981,2021-06,92
3283,3982,2021-06,92
3284,3983,2021-06,92
3285,3984,2021-06,06
3286,3985,2021-06,77
3287,3986,2021-06,77
3288,3987,2021-06,77
3289,3988,2021-06,44
3290,3990,2021-07,44
3291,3991,2021-07,91
3292,3992,2021-07,95
3293,3995,2021-07,44
3294,3996,2021-07,44
3295,3998,2021-07,44
3296,3999,2021-07,77
3297,4000,2021-07,95
3298,4001,2021-07,95
3299,4002,2021-07,95
3300,4003,2021-07,77
3301,4005,2021-07,94
3302,4006,2021-07,77
3303,4007,2021-07,33
3304,4008,2021-07,94
3305,4009,2021-07,95
3306,4012,2021-07,75
3307,4013,2021-07,06
3308,4014,2021-07,75
3309,4016,2021-07,33
3310,4017,2021-07,95
3311,4018,2021-07,95
3312,4019,2021-07,95
3313,4020,2021-07,93
3314,4021,2021-07,75
3315,4022,2021-07,75
3316,4023,2021-07,75
3317,4024,2021-07,75
3318,4025,2021-07,06
3319,4026,2021-07,06
3320,4027,2021-07,94
3321,4028,2021-07,06
3322,4029,2021-07,77
3323,4030,2021-07,95
3324,4031,2021-07,95
3325,4032,2021-07,92
3326,4033,2021-07,91
3327,4034,2021-07,06
3328,4035,2021-07,75
3329,4036,2021-07,44
3330,4037,2021-07,94
3331,4038,2021-07,94
3332,4039,2021-07,75
3333,4040,2021-07,94
3334,4041,2021-07,75
3335,4042,2021-07,75
3336,4043,2021-07,44
3337,4044,2021-07,44
3338,4045,2021-07,44
3339,4046,2021-07,44
3340,4047,2021-07,77
3341,4048,2021-07,95
3342,4049,2021-07,95
3343,4050,2021-07,95
3344,4051,2021-07,92
3345,4053,2021-07,92
3346,4054,2021-07,92
3347,4055,2021-07,92
3348,4056,2021-07,92
3349,4057,2021-07,92
3350,4058,2021-07,91
3351,4059,2021-07,77
3352,4060,2021-07,67
3353,4062,2021-07,77
3354,4063,2021-07,06
3355,4064,2021-07,67
3356,4065,2021-07,67
3357,4066,2021-07,77
