,createdAt,territories,departement
1143,2020-11,['75'],75
1144,2020-11,['75'],75
1145,2020-11,['75'],75
1146,2020-11,['75'],75
1147,2020-11,['75'],75
1148,2020-11,['75'],75
1149,2020-11,['75'],75
1150,2020-11,['75'],75
1151,2020-11,['75'],75
1152,2020-11,['75'],75
1153,2020-11,['75'],75
1154,2020-11,['75'],75
1155,2020-11,['75'],75
1156,2020-11,['75'],75
1157,2020-11,['75'],75
1158,2020-11,['75'],75
1159,2020-11,['75'],75
1160,2020-11,['75'],75
1161,2020-11,['75'],75
1162,2020-11,['75'],75
1163,2020-11,['75'],75
1164,2020-11,['75'],75
1165,2020-11,['75'],75
1166,2020-11,['75'],75
1167,2020-11,['75'],75
1168,2020-11,['75'],75
1169,2020-11,['75'],75
1170,2020-11,['75'],75
1171,2020-11,['75'],75
1172,2020-11,['75'],75
1173,2020-11,['75'],75
1174,2020-11,['75'],75
1175,2020-11,['75'],75
1176,2020-11,['75'],75
1177,2020-11,['75'],75
1178,2020-11,['75'],75
1179,2020-11,['75'],75
1180,2020-11,['75'],75
1181,2020-11,['75'],75
1182,2020-11,['75'],75
1183,2020-11,['75'],75
1184,2020-11,['75'],75
1185,2020-11,['75'],75
1186,2020-11,['75'],75
1187,2020-11,['75'],75
1188,2020-11,['75'],75
1189,2020-11,['75'],75
1190,2020-11,['75'],75
1191,2020-11,['75'],75
1192,2020-11,['75'],75
1193,2020-11,['75'],75
1194,2020-11,['75'],75
1195,2020-11,['75'],75
1196,2020-11,['75'],75
1197,2020-11,['75'],75
1198,2020-11,['75'],75
1199,2020-11,['75'],75
1200,2020-11,['75'],75
1201,2020-11,['75'],75
1202,2020-11,['75'],75
1203,2020-11,['75'],75
1204,2020-11,['75'],75
1205,2020-11,['75'],75
1206,2020-11,['75'],75
1207,2020-11,['75'],75
1208,2020-11,['75'],75
1209,2020-11,['75'],75
1210,2020-11,['75'],75
1211,2020-11,['75'],75
1212,2020-11,['75'],75
1213,2020-11,['75'],75
1214,2020-11,['75'],75
1215,2020-11,['75'],75
1216,2020-11,['75'],75
1217,2020-11,['75'],75
1218,2020-11,['75'],75
1219,2020-11,['75'],75
1220,2020-11,['75'],75
1221,2020-11,['75'],75
1222,2020-11,['75'],75
1223,2020-11,['75'],75
1224,2020-11,['75'],75
1225,2020-11,['75'],75
1226,2020-11,['75'],75
1227,2020-11,['75'],75
1228,2020-11,['75'],75
1229,2020-11,['75'],75
1230,2020-11,['75'],75
1231,2020-11,['75'],75
1232,2020-11,['75'],75
1233,2020-11,['75'],75
1234,2020-11,['75'],75
1235,2020-11,['75'],75
1236,2020-11,['75'],75
1237,2020-11,['75'],75
1238,2020-11,['75'],75
1239,2020-11,['75'],75
1240,2020-11,['75'],75
1241,2020-11,['75'],75
1242,2020-11,['75'],75
1243,2020-11,['75'],75
1244,2020-11,['75'],75
1245,2020-11,['75'],75
1246,2020-11,['75'],75
1247,2020-11,['75'],75
1248,2020-11,['75'],75
1249,2020-11,['75'],75
1250,2020-11,['75'],75
1251,2020-11,['75'],75
1252,2020-11,['78'],78
1253,2020-11,['78'],78
1254,2020-11,['78'],78
1255,2020-11,['78'],78
1256,2020-11,['78'],78
1257,2020-11,['78'],78
1258,2020-11,['78'],78
1259,2020-11,['78'],78
1260,2020-11,['78'],78
1261,2020-11,['78'],78
1262,2020-11,['78'],78
1263,2020-11,['78'],78
1264,2020-11,['78'],78
1265,2020-11,['78'],78
1266,2020-11,['78'],78
1267,2020-11,['78'],78
1268,2020-11,['78'],78
1269,2020-11,['78'],78
1270,2020-11,['78'],78
1271,2020-11,['78'],78
1272,2020-11,['78'],78
1273,2020-11,['78'],78
1274,2020-11,['78'],78
1275,2020-11,['78'],78
1276,2020-11,['78'],78
1277,2020-11,['78'],78
1278,2020-11,['78'],78
1279,2020-11,['78'],78
1280,2020-11,['78'],78
1281,2020-11,['78'],78
1282,2020-11,['78'],78
1283,2020-11,['78'],78
1284,2020-11,['78'],78
1285,2020-11,['78'],78
1286,2020-11,['78'],78
1287,2020-11,['78'],78
1288,2020-11,['78'],78
1289,2020-11,['78'],78
1290,2020-11,['78'],78
1291,2020-11,['78'],78
1292,2020-11,['78'],78
1293,2020-11,['78'],78
1294,2020-11,['78'],78
1295,2020-11,['78'],78
1296,2020-11,['78'],78
1297,2020-11,['78'],78
1298,2020-11,['78'],78
1299,2020-11,['78'],78
1300,2020-11,['78'],78
1301,2020-11,['78'],78
1302,2020-11,['78'],78
1303,2020-11,['78'],78
1304,2020-11,['78'],78
1305,2020-11,['78'],78
1306,2020-11,['78'],78
1307,2020-11,['78'],78
1308,2020-11,['78'],78
1309,2020-11,['78'],78
1310,2020-11,['78'],78
1311,2020-11,['78'],78
1312,2020-11,['78'],78
1313,2020-11,['78'],78
1314,2020-11,['78'],78
1315,2020-11,['78'],78
1316,2020-11,['78'],78
1317,2020-11,['78'],78
1318,2020-11,['78'],78
1319,2020-11,['78'],78
1320,2020-11,['78'],78
1321,2020-11,['78'],78
1322,2020-11,['78'],78
1323,2020-11,['78'],78
1324,2020-11,['78'],78
1325,2020-11,['78'],78
1326,2020-11,['78'],78
1327,2020-11,['78'],78
1328,2020-11,['78'],78
1329,2020-11,['78'],78
1330,2020-11,['78'],78
1331,2020-11,['78'],78
1332,2020-11,['78'],78
1333,2020-11,['78'],78
1334,2020-11,['78'],78
1335,2020-11,['78'],78
1336,2020-11,['78'],78
1337,2020-11,['78'],78
1338,2020-11,['78'],78
1339,2020-11,['78'],78
1340,2020-11,['78'],78
1341,2020-11,['78'],78
1342,2020-11,['78'],78
1343,2020-11,['78'],78
1344,2020-11,['78'],78
1345,2020-11,['78'],78
1346,2020-11,['78'],78
1347,2020-11,['78'],78
1348,2020-11,['78'],78
1349,2020-11,['78'],78
1350,2020-11,['78'],78
1351,2020-11,['78'],78
1352,2020-11,['78'],78
1353,2020-11,['78'],78
1354,2020-11,['78'],78
1355,2020-11,['78'],78
1356,2020-11,['78'],78
1357,2020-11,['78'],78
1358,2020-11,['78'],78
1359,2020-11,['78'],78
1360,2020-11,['78'],78
1361,2020-11,['78'],78
1362,2020-11,['78'],78
1363,2020-11,['78'],78
1364,2020-11,['78'],78
1365,2020-11,['78'],78
1366,2020-11,['78'],78
1367,2020-11,['78'],78
1368,2020-11,['78'],78
1369,2020-11,['78'],78
1370,2020-11,['78'],78
1371,2020-11,['78'],78
1372,2020-11,['78'],78
1373,2020-11,['78'],78
1374,2020-11,['78'],78
1375,2020-11,['78'],78
1376,2020-11,['78'],78
1377,2020-11,['78'],78
1378,2020-11,['78'],78
1379,2020-11,['78'],78
1380,2020-11,['78'],78
1381,2020-11,['78'],78
1382,2020-11,['78'],78
1383,2020-11,['78'],78
1384,2020-11,['78'],78
1385,2020-11,['78'],78
1386,2020-11,['78'],78
1387,2020-11,['78'],78
1388,2020-11,['78'],78
1389,2020-11,['78'],78
1390,2020-11,['78'],78
1391,2020-11,['78'],78
1392,2020-11,['78'],78
1393,2020-11,['78'],78
1394,2020-11,['78'],78
1395,2020-11,['78'],78
1396,2020-11,['78'],78
1397,2020-11,['78'],78
1398,2020-11,['78'],78
1399,2020-11,['78'],78
1400,2020-11,['78'],78
1401,2020-11,['78'],78
1402,2020-11,['78'],78
1403,2020-11,['78'],78
1404,2020-11,['78'],78
1405,2020-11,['78'],78
1406,2020-11,['78'],78
1407,2020-11,['78'],78
1408,2020-11,['78'],78
1409,2020-11,['78'],78
1410,2020-11,['78'],78
1411,2020-11,['78'],78
1412,2020-11,['78'],78
1413,2020-11,['78'],78
1414,2020-11,['78'],78
1415,2020-11,['78'],78
1416,2020-11,['78'],78
1417,2020-11,['78'],78
1418,2020-11,['78'],78
1419,2020-11,['78'],78
1420,2020-11,['78'],78
1421,2020-11,['78'],78
1422,2020-11,['78'],78
1423,2020-11,['78'],78
1424,2020-11,['78'],78
1425,2020-11,['78'],78
1426,2020-11,['78'],78
1427,2020-11,['78'],78
1428,2020-11,['78'],78
1429,2020-11,['78'],78
1430,2020-11,['78'],78
1431,2020-11,['78'],78
1432,2020-11,['78'],78
1433,2020-11,['78'],78
1434,2020-11,['78'],78
1435,2020-11,['78'],78
1436,2020-11,['78'],78
1437,2020-11,['78'],78
1438,2020-11,['78'],78
1439,2020-11,['78'],78
1440,2020-11,['78'],78
1441,2020-11,['78'],78
1442,2020-11,['78'],78
1443,2020-11,['78'],78
1444,2020-11,['78'],78
1445,2020-11,['78'],78
1446,2020-11,['78'],78
1447,2020-11,['78'],78
1448,2020-11,['78'],78
1449,2020-11,['78'],78
1450,2020-11,['78'],78
1451,2020-11,['78'],78
1452,2020-11,['78'],78
1453,2020-11,['78'],78
1454,2020-11,['78'],78
1455,2020-11,['78'],78
1456,2020-11,['78'],78
1457,2020-11,['78'],78
1458,2020-11,['78'],78
1459,2020-11,['78'],78
1460,2020-11,['78'],78
1461,2020-11,['78'],78
1462,2020-11,['78'],78
1463,2020-11,['78'],78
1464,2020-11,['78'],78
1465,2020-11,['78'],78
1466,2020-11,['78'],78
1467,2020-11,['78'],78
1468,2020-11,['78'],78
1469,2020-11,['78'],78
1470,2020-11,['78'],78
1471,2020-11,['78'],78
1472,2020-11,['78'],78
1473,2020-11,['78'],78
1474,2020-11,['78'],78
1475,2020-11,['78'],78
1476,2020-11,['78'],78
1477,2020-11,['78'],78
1478,2020-11,['78'],78
1479,2020-11,['78'],78
1480,2020-11,['78'],78
1481,2020-11,['78'],78
1482,2020-11,['78'],78
1483,2020-11,['78'],78
1484,2020-11,['78'],78
1485,2020-11,['78'],78
1486,2020-11,['78'],78
1487,2020-11,['78'],78
1488,2020-11,['78'],78
1489,2020-11,['78'],78
1490,2020-11,['78'],78
1491,2020-11,['78'],78
1492,2020-11,['78'],78
1493,2020-11,['78'],78
1494,2020-11,['78'],78
1495,2020-11,['78'],78
1496,2020-11,['78'],78
1497,2020-11,['78'],78
1498,2020-11,['78'],78
1499,2020-11,['78'],78
1500,2020-11,['78'],78
1501,2020-11,['78'],78
1502,2020-11,['78'],78
1503,2020-11,['78'],78
1504,2020-11,['78'],78
1505,2020-11,['78'],78
1506,2020-11,['78'],78
1507,2020-11,['78'],78
1508,2020-11,['78'],78
1509,2020-11,['78'],78
1510,2020-11,['78'],78
1511,2020-11,['92'],92
1512,2020-11,['92'],92
1513,2020-11,['92'],92
1514,2020-11,['92'],92
1515,2020-11,['92'],92
1516,2020-11,['92'],92
1517,2020-11,['92'],92
1518,2020-11,['92'],92
1519,2020-11,['92'],92
1520,2020-11,['92'],92
1521,2020-11,['92'],92
1522,2020-11,['92'],92
1523,2020-11,['92'],92
1524,2020-11,['92'],92
1525,2020-11,['92'],92
1526,2020-11,['92'],92
1527,2020-11,['92'],92
1528,2020-11,['92'],92
1529,2020-11,['92'],92
1530,2020-11,['92'],92
1531,2020-11,['92'],92
1532,2020-11,['92'],92
1533,2020-11,['92'],92
1534,2020-11,['92'],92
1535,2020-11,['92'],92
1536,2020-11,['92'],92
1537,2020-11,['92'],92
1538,2020-11,['92'],92
1539,2020-11,['92'],92
1540,2020-11,['92'],92
1541,2020-11,['92'],92
1542,2020-11,['92'],92
1543,2020-11,['92'],92
1544,2020-11,['92'],92
1545,2020-11,['92'],92
1546,2020-11,['92'],92
1547,2020-11,['92'],92
1548,2020-11,['92'],92
1549,2020-11,['92'],92
1550,2020-11,['92'],92
1551,2020-11,['92'],92
1552,2020-11,['92'],92
1553,2020-11,['92'],92
1554,2020-11,['92'],92
1555,2020-11,['92'],92
1556,2020-11,['92'],92
1557,2020-11,['92'],92
1558,2020-11,['92'],92
1559,2020-11,['92'],92
1560,2020-11,['92'],92
1561,2020-11,['92'],92
1562,2020-11,['92'],92
1563,2020-11,['92'],92
1564,2020-11,['92'],92
1565,2020-11,['92'],92
1566,2020-11,['92'],92
1567,2020-11,['92'],92
1568,2020-11,['92'],92
1569,2020-11,['92'],92
1570,2020-11,['92'],92
1571,2020-11,['92'],92
1572,2020-11,['92'],92
1573,2020-11,['92'],92
1574,2020-11,['92'],92
1575,2020-11,['92'],92
1576,2020-11,['92'],92
1577,2020-11,['92'],92
1578,2020-11,['92'],92
1579,2020-11,['92'],92
1580,2020-11,['92'],92
1581,2020-11,['92'],92
1582,2020-11,['92'],92
1583,2020-11,['92'],92
1584,2020-11,['92'],92
1585,2020-11,['92'],92
1586,2020-11,['92'],92
1587,2020-11,['92'],92
1588,2020-11,['92'],92
1589,2020-11,['92'],92
1590,2020-11,['92'],92
1591,2020-11,['92'],92
1592,2020-11,['92'],92
1593,2020-11,['92'],92
1594,2020-11,['92'],92
1595,2020-11,['92'],92
1596,2020-11,['92'],92
1597,2020-11,['92'],92
1598,2020-11,['92'],92
1599,2020-11,['92'],92
1600,2020-11,['92'],92
1601,2020-11,['92'],92
1602,2020-11,['92'],92
1603,2020-11,['92'],92
1604,2020-11,['92'],92
1605,2020-11,['92'],92
1606,2020-11,['92'],92
1607,2020-11,['92'],92
1608,2020-11,['92'],92
1609,2020-11,['92'],92
1610,2020-11,['92'],92
1611,2020-11,['92'],92
1612,2020-11,['92'],92
1613,2020-11,['92'],92
1614,2020-11,['92'],92
1615,2020-11,['92'],92
1616,2020-11,['92'],92
1617,2020-11,['92'],92
1618,2020-11,['92'],92
1619,2020-11,['92'],92
1620,2020-11,['92'],92
1621,2020-11,['92'],92
1622,2020-11,['92'],92
1623,2020-11,['92'],92
1624,2020-11,['92'],92
1625,2020-11,['92'],92
1626,2020-11,['92'],92
1627,2020-11,['92'],92
1628,2020-11,['92'],92
1629,2020-11,['92'],92
1630,2020-11,['92'],92
1631,2020-11,['92'],92
1632,2020-11,['92'],92
1633,2020-11,['92'],92
1634,2020-11,['92'],92
1635,2020-11,['92'],92
1636,2020-11,['92'],92
1637,2020-11,['92'],92
1638,2020-11,['92'],92
1639,2020-11,['92'],92
1640,2020-11,['92'],92
1641,2020-11,['92'],92
1642,2020-11,['92'],92
1643,2020-11,['92'],92
1644,2020-11,['92'],92
1645,2020-11,['92'],92
1646,2020-11,['92'],92
1647,2020-11,['92'],92
1648,2020-11,['92'],92
1649,2020-11,['92'],92
1650,2020-11,['92'],92
1651,2020-11,['92'],92
1652,2020-11,['92'],92
1653,2020-11,['92'],92
1654,2020-11,['92'],92
1655,2020-11,['92'],92
1656,2020-11,['92'],92
1657,2020-11,['92'],92
1658,2020-11,['92'],92
1659,2020-11,['92'],92
1660,2020-11,['92'],92
1661,2020-11,['92'],92
1662,2020-11,['92'],92
1663,2020-11,['92'],92
1664,2020-11,['92'],92
1665,2020-11,['92'],92
1666,2020-11,['92'],92
1667,2020-11,['92'],92
1668,2020-11,['92'],92
1669,2020-11,['92'],92
1670,2020-11,['92'],92
1671,2020-11,['92'],92
1672,2020-11,['92'],92
1673,2020-11,['92'],92
1674,2020-11,['92'],92
1675,2020-11,['92'],92
1676,2020-11,['92'],92
1677,2020-11,['92'],92
1678,2020-11,['92'],92
1679,2020-11,['92'],92
1680,2020-11,['92'],92
1681,2020-11,['92'],92
1682,2020-11,['92'],92
1683,2020-11,['92'],92
1684,2020-11,['92'],92
1685,2020-11,['92'],92
1686,2020-11,['92'],92
1687,2020-11,['92'],92
1688,2020-11,['92'],92
1689,2020-11,['92'],92
1690,2020-11,['92'],92
1691,2020-11,['92'],92
1692,2020-11,['92'],92
1693,2020-11,['92'],92
1694,2020-11,['92'],92
1695,2020-11,['92'],92
1696,2020-11,['92'],92
1697,2020-11,['92'],92
1698,2020-11,['92'],92
1699,2020-11,['92'],92
1700,2020-11,['92'],92
1701,2020-11,['92'],92
1702,2020-11,['92'],92
1703,2020-11,['92'],92
1704,2020-11,['92'],92
1705,2020-11,['92'],92
1706,2020-11,['92'],92
1707,2020-11,['92'],92
1708,2020-11,['92'],92
1709,2020-11,['92'],92
1710,2020-11,['92'],92
1711,2020-11,['92'],92
1712,2020-11,['92'],92
1713,2020-11,['92'],92
1714,2020-11,['92'],92
1715,2020-11,['92'],92
1716,2020-11,['92'],92
1717,2020-11,['92'],92
1718,2020-11,['92'],92
1719,2020-11,['92'],92
1720,2020-11,['92'],92
1721,2020-11,['92'],92
1722,2020-11,['92'],92
1723,2020-11,['92'],92
1724,2020-11,['92'],92
1725,2020-11,['92'],92
1726,2020-11,['92'],92
1727,2020-11,['92'],92
1728,2020-11,['92'],92
1729,2020-11,['92'],92
1730,2020-11,['92'],92
1731,2020-11,['92'],92
1732,2020-11,['92'],92
1733,2020-11,['92'],92
1734,2020-11,['92'],92
1735,2020-11,['92'],92
1736,2020-11,['92'],92
1737,2020-11,['92'],92
1738,2020-11,['92'],92
1739,2020-11,['92'],92
1740,2020-11,['92'],92
1741,2020-11,['92'],92
1742,2020-11,['92'],92
1743,2020-11,['92'],92
1744,2020-11,['92'],92
1745,2020-11,['92'],92
1746,2020-11,['92'],92
1747,2020-11,['92'],92
1748,2020-11,['92'],92
1749,2020-11,['92'],92
1750,2020-11,['92'],92
1751,2020-11,['92'],92
1752,2020-11,['92'],92
1753,2020-11,['92'],92
1754,2020-11,['92'],92
1755,2020-11,['92'],92
1756,2020-11,['92'],92
1757,2020-11,['92'],92
1758,2020-11,['92'],92
1759,2020-11,['92'],92
1760,2020-11,['92'],92
1761,2020-11,['92'],92
1762,2020-11,['92'],92
1763,2020-11,['92'],92
1764,2020-11,['92'],92
1765,2020-11,['92'],92
1766,2020-11,['92'],92
1767,2020-11,['92'],92
1768,2020-11,['92'],92
1769,2020-11,['92'],92
1770,2020-11,['92'],92
1771,2020-11,['92'],92
1772,2020-11,['92'],92
1773,2020-11,['92'],92
1774,2020-11,['92'],92
1775,2020-11,['92'],92
1776,2020-11,['92'],92
1777,2020-11,['92'],92
1778,2020-11,['92'],92
1779,2020-11,['92'],92
1780,2020-11,['92'],92
1781,2020-11,['92'],92
1782,2020-11,['92'],92
1783,2020-11,['92'],92
1784,2020-11,['92'],92
1785,2020-11,['92'],92
1786,2020-11,['92'],92
1787,2020-11,['92'],92
1788,2020-11,['92'],92
1789,2020-11,['92'],92
1790,2020-11,['92'],92
1791,2020-11,['92'],92
1792,2020-11,['92'],92
1793,2020-11,['92'],92
1794,2020-11,['92'],92
1795,2020-11,['92'],92
1796,2020-11,['92'],92
1797,2020-11,['92'],92
1798,2020-11,['92'],92
1799,2020-11,['92'],92
1800,2020-11,['92'],92
1801,2020-11,['92'],92
1802,2020-11,['92'],92
1803,2020-11,['92'],92
1804,2020-11,['92'],92
1805,2020-11,['92'],92
1806,2020-11,['92'],92
1807,2020-11,['92'],92
1808,2020-11,['92'],92
1809,2020-11,['92'],92
1810,2020-11,['92'],92
1811,2020-11,['92'],92
1812,2020-11,['92'],92
1813,2020-11,['92'],92
1814,2020-11,['92'],92
1815,2020-11,['92'],92
1816,2020-11,['92'],92
1817,2020-11,['92'],92
1818,2020-11,['92'],92
1819,2020-11,['92'],92
1820,2020-11,['92'],92
1821,2020-11,['92'],92
1822,2020-11,['92'],92
1823,2020-11,['92'],92
1824,2020-11,['92'],92
1825,2020-11,['92'],92
1826,2020-11,['92'],92
1827,2020-11,['92'],92
1828,2020-11,['92'],92
1829,2020-11,['92'],92
1830,2020-11,['92'],92
1831,2020-11,['92'],92
1832,2020-11,['92'],92
1833,2020-11,['92'],92
1834,2020-11,['93'],93
1835,2020-11,['93'],93
1836,2020-11,['93'],93
1837,2020-11,['93'],93
1838,2020-11,['93'],93
1839,2020-11,['93'],93
1840,2020-11,['93'],93
1841,2020-11,['93'],93
1842,2020-11,['93'],93
1843,2020-11,['93'],93
1844,2020-11,['93'],93
1845,2020-11,['93'],93
1846,2020-11,['93'],93
1847,2020-11,['93'],93
1848,2020-11,['93'],93
1849,2020-11,['93'],93
1850,2020-11,['93'],93
1851,2020-11,['93'],93
1852,2020-11,['93'],93
1853,2020-11,['93'],93
1854,2020-11,['93'],93
1855,2020-11,['93'],93
1856,2020-11,['93'],93
1857,2020-11,['93'],93
1858,2020-11,['93'],93
1859,2020-11,['93'],93
1860,2020-11,['93'],93
1861,2020-11,['93'],93
1862,2020-11,['93'],93
1863,2020-11,['93'],93
1864,2020-11,['93'],93
1865,2020-11,['93'],93
1866,2020-11,['93'],93
1867,2020-11,['93'],93
1868,2020-11,['93'],93
1869,2020-11,['93'],93
1870,2020-11,['93'],93
1871,2020-11,['93'],93
1872,2020-11,['93'],93
1873,2020-11,['93'],93
1874,2020-11,['93'],93
1875,2020-11,['93'],93
1876,2020-11,['93'],93
1877,2020-11,['93'],93
1878,2020-11,['93'],93
1879,2020-11,['93'],93
1880,2020-11,['93'],93
1881,2020-11,['93'],93
1882,2020-11,['93'],93
1883,2020-11,['93'],93
1884,2020-11,['93'],93
1885,2020-11,['93'],93
1886,2020-11,['93'],93
1887,2020-11,['93'],93
1888,2020-11,['93'],93
1889,2020-11,['93'],93
1890,2020-11,['93'],93
1891,2020-11,['93'],93
1892,2020-11,['93'],93
1893,2020-11,['93'],93
1894,2020-11,['93'],93
1895,2020-11,['93'],93
1896,2020-11,['93'],93
1897,2020-11,['93'],93
1898,2020-11,['93'],93
1899,2020-11,['93'],93
1900,2020-11,['93'],93
1901,2020-11,['93'],93
1902,2020-11,['93'],93
1903,2020-11,['93'],93
1904,2020-11,['93'],93
1905,2020-11,['93'],93
1906,2020-11,['93'],93
1907,2020-11,['93'],93
1908,2020-11,['93'],93
1909,2020-11,['93'],93
1910,2020-11,['93'],93
1911,2020-11,['93'],93
1912,2020-11,['93'],93
1913,2020-11,['93'],93
1914,2020-11,['93'],93
1915,2020-11,['93'],93
1916,2020-11,['93'],93
1917,2020-11,['93'],93
1918,2020-11,['93'],93
1919,2020-11,['93'],93
1920,2020-11,['93'],93
1921,2020-11,['93'],93
1922,2020-11,['93'],93
1923,2020-11,['93'],93
1924,2020-11,['93'],93
1925,2020-11,['93'],93
1926,2020-11,['93'],93
1927,2020-11,['93'],93
1928,2020-11,['93'],93
1929,2020-11,['93'],93
1930,2020-11,['93'],93
1931,2020-11,['93'],93
1932,2020-11,['93'],93
1933,2020-11,['93'],93
1934,2020-11,['93'],93
1935,2020-11,['93'],93
1936,2020-11,['93'],93
1937,2020-11,['93'],93
1938,2020-11,['93'],93
1939,2020-11,['93'],93
1940,2020-11,['93'],93
1941,2020-11,['93'],93
1942,2020-11,['93'],93
1943,2020-11,['93'],93
1944,2020-11,['93'],93
1945,2020-11,['93'],93
1946,2020-11,['93'],93
1947,2020-11,['93'],93
1948,2020-11,['93'],93
1949,2020-11,['93'],93
1950,2020-11,['93'],93
1951,2020-11,['93'],93
1952,2020-11,['93'],93
1953,2020-11,['93'],93
1954,2020-11,['93'],93
1955,2020-11,['93'],93
1956,2020-11,['93'],93
1957,2020-11,['93'],93
1958,2020-11,['93'],93
1959,2020-11,['93'],93
1960,2020-11,['93'],93
1961,2020-11,['93'],93
1962,2020-11,['93'],93
1963,2020-11,['93'],93
1964,2020-11,['93'],93
1965,2020-11,['93'],93
1966,2020-11,['93'],93
1967,2020-11,['93'],93
1968,2020-11,['93'],93
1969,2020-11,['93'],93
1970,2020-11,['93'],93
1971,2020-11,['93'],93
1972,2020-11,['93'],93
1973,2020-11,['93'],93
1974,2020-11,['93'],93
1975,2020-11,['93'],93
1976,2020-11,['93'],93
1977,2020-11,['93'],93
1978,2020-11,['93'],93
1979,2020-11,['93'],93
1980,2020-11,['93'],93
1981,2020-11,['93'],93
1982,2020-11,['93'],93
1983,2020-11,['93'],93
1984,2020-11,['93'],93
1985,2020-11,['93'],93
1986,2020-11,['93'],93
1987,2020-11,['93'],93
1988,2020-11,['93'],93
1989,2020-11,['93'],93
1990,2020-11,['93'],93
1991,2020-11,['93'],93
1992,2020-11,['93'],93
1993,2020-11,['93'],93
1994,2020-11,['93'],93
1995,2020-11,['93'],93
1996,2020-11,['93'],93
1997,2020-11,['93'],93
1998,2020-11,['93'],93
1999,2020-11,['93'],93
2000,2020-11,['93'],93
2001,2020-11,['93'],93
2002,2020-11,['93'],93
2003,2020-11,['93'],93
2004,2020-11,['93'],93
2005,2020-11,['93'],93
2006,2020-11,['93'],93
2007,2020-11,['93'],93
2008,2020-11,['93'],93
2009,2020-11,['93'],93
2010,2020-11,['93'],93
2011,2020-11,['93'],93
2012,2020-11,['93'],93
2013,2020-11,['93'],93
2014,2020-11,['93'],93
2015,2020-11,['93'],93
2016,2020-11,['93'],93
2017,2020-11,['93'],93
2018,2020-11,['93'],93
2019,2020-11,['93'],93
2020,2020-11,['93'],93
2021,2020-11,['93'],93
2022,2020-11,['93'],93
2023,2020-11,['93'],93
2024,2020-11,['93'],93
2025,2020-11,['93'],93
2026,2020-11,['93'],93
2027,2020-11,['93'],93
2028,2020-11,['93'],93
2029,2020-11,['93'],93
2030,2020-11,['93'],93
2031,2020-11,['93'],93
2032,2020-11,['93'],93
2033,2020-11,['93'],93
2034,2020-11,['93'],93
2035,2020-11,['93'],93
2036,2020-11,['93'],93
2037,2020-11,['93'],93
2038,2020-11,['93'],93
2039,2020-11,['93'],93
2040,2020-11,['93'],93
2041,2020-11,['93'],93
2042,2020-11,['93'],93
2043,2020-11,['93'],93
2044,2020-11,['93'],93
2045,2020-11,['93'],93
2046,2020-11,['93'],93
2047,2020-11,['93'],93
2048,2020-11,['93'],93
2049,2020-11,['93'],93
2050,2020-11,['93'],93
2051,2020-11,['93'],93
2052,2020-11,['93'],93
2053,2020-11,['93'],93
2054,2020-11,['93'],93
2055,2020-11,['93'],93
2056,2020-11,['93'],93
2057,2020-11,['93'],93
2058,2020-11,['93'],93
2059,2020-11,['93'],93
2060,2020-11,['93'],93
2061,2020-11,['93'],93
2062,2020-11,['93'],93
2063,2020-11,['93'],93
2064,2020-11,['93'],93
2065,2020-11,['93'],93
2066,2020-11,['93'],93
2067,2020-11,['93'],93
2068,2020-11,['93'],93
2069,2020-11,['93'],93
2070,2020-11,['93'],93
2071,2020-11,['93'],93
2072,2020-11,['93'],93
2073,2020-11,['93'],93
2074,2020-11,['93'],93
2075,2020-11,['93'],93
2076,2020-11,['93'],93
2077,2020-11,['93'],93
2078,2020-11,['93'],93
2079,2020-11,['93'],93
2080,2020-11,['93'],93
2081,2020-11,['93'],93
2082,2020-11,['93'],93
2083,2020-11,['93'],93
2084,2020-11,['93'],93
2085,2020-11,['93'],93
2086,2020-11,['93'],93
2087,2020-11,['93'],93
2088,2020-11,['93'],93
2089,2020-11,['93'],93
2090,2020-11,['93'],93
2091,2020-11,['93'],93
2092,2020-11,['93'],93
2093,2020-11,['93'],93
2094,2020-11,['93'],93
2095,2020-11,['93'],93
2096,2020-11,['93'],93
2097,2020-11,['93'],93
2098,2020-11,['93'],93
2099,2020-11,['93'],93
2100,2020-11,['93'],93
2101,2020-11,['93'],93
2102,2020-11,['93'],93
2103,2020-11,['93'],93
2104,2020-11,['93'],93
2105,2020-11,['93'],93
2106,2020-11,['93'],93
2107,2020-11,['93'],93
2108,2020-11,['93'],93
2109,2020-11,['93'],93
2110,2020-11,['93'],93
2111,2020-11,['93'],93
2112,2020-11,['93'],93
2113,2020-11,['93'],93
2114,2020-11,['93'],93
2115,2020-11,['93'],93
2116,2020-11,['93'],93
2117,2020-11,['93'],93
2118,2020-11,['93'],93
2119,2020-11,['93'],93
2120,2020-11,['93'],93
2121,2020-11,['93'],93
2122,2020-11,['93'],93
2123,2020-11,['93'],93
2124,2020-11,['93'],93
2125,2020-11,['93'],93
2126,2020-11,['93'],93
2127,2020-11,['93'],93
2128,2020-11,['93'],93
2129,2020-11,['93'],93
2130,2020-11,['93'],93
2131,2020-11,['93'],93
2132,2020-11,['93'],93
2133,2020-11,['93'],93
2134,2020-11,['93'],93
2135,2020-11,['93'],93
2136,2020-11,['93'],93
2137,2020-11,['93'],93
2138,2020-11,['93'],93
2139,2020-11,['93'],93
2140,2020-11,['93'],93
2141,2020-11,['93'],93
