,territories,status
4651,13,PRO
4652,13,PRO
4653,34,PRO
4654,92,PRO
4655,92,PRO
4656,92,PRO
4657,92,PRO
4658,78,PRO
4659,06,PRO
4660,92,PRO
4661,92,PRO
4662,92,PRO
4663,92,PRO
4664,92,PRO
4665,92,PRO
4666,92,PRO
4667,34,PRO
4668,34,PRO
4669,00,SIMPLE_USER
4670,36,PRO
4671,00,SIMPLE_USER
4672,77,PRO
4673,77,PRO
4674,77,PRO
4675,77,PRO
4676,77,PRO
4677,63,PRO
4678,75,PRO
4679,33,PRO
4680,95,PRO
4681,76,PRO
4682,78,PRO
4683,36,PRO
4684,77,PRO
4685,77,PRO
4686,00,SIMPLE_USER
4687,44,PRO
4688,13,PRO
4689,00,SIMPLE_USER
4690,00,SIMPLE_USER
4691,67,PRO
4692,34,PRO
4693,34,PRO
4694,13,PRO
4695,13,PRO
4696,93,PRO
4697,93,PRO
4698,36,PRO
4699,36,PRO
4700,75,PRO
4701,93,PRO
4702,93,PRO
4703,34,PRO
4704,36,PRO
4705,36,PRO
4706,36,PRO
4707,06,PRO
4708,34,PRO
4709,75,PRO
4710,75,PRO
4711,92,PRO
4712,77,PRO
4713,75,PRO
4714,75,PRO
4715,75,PRO
4716,75,PRO
4717,92,PRO
4718,92,PRO
4719,94,PRO
4720,33,PRO
4721,94,PRO
4722,93,PRO
4723,94,PRO
4724,78,PRO
4725,75,PRO
4726,75,PRO
4727,75,PRO
4728,94,PRO
4729,92,PRO
4730,75,PRO
4731,75,PRO
4732,92,PRO
4733,75,PRO
4734,75,PRO
4735,78,PRO
4736,75,PRO
4737,92,PRO
4738,92,PRO
4739,75,PRO
4740,92,PRO
4741,93,PRO
4742,92,PRO
4743,33,PRO
4744,75,PRO
4745,92,PRO
4746,75,PRO
4747,92,PRO
4748,33,PRO
4749,75,PRO
4750,94,PRO
4751,93,PRO
4752,75,PRO
4753,94,PRO
4754,92,PRO
4755,92,PRO
4756,75,PRO
4757,78,PRO
4758,92,PRO
4759,75,PRO
4760,94,PRO
4761,92,PRO
4762,93,PRO
4763,33,PRO
4764,44,PRO
4765,75,PRO
4766,44,PRO
4767,33,PRO
4768,67,PRO
4769,75,PRO
4770,33,PRO
4771,75,PRO
4772,92,PRO
4773,92,PRO
4774,75,PRO
4775,75,PRO
4776,33,PRO
4777,92,PRO
4778,75,PRO
4779,92,PRO
4780,44,PRO
4781,94,PRO
4782,92,PRO
4783,92,PRO
4784,94,PRO
4785,92,PRO
4786,92,PRO
4787,75,PRO
4788,75,PRO
4789,94,PRO
4790,78,PRO
4791,33,PRO
4792,94,PRO
4793,92,PRO
4794,92,PRO
4795,78,PRO
4796,78,PRO
4797,75,PRO
4798,75,PRO
4799,75,PRO
4800,94,PRO
4801,75,PRO
4802,75,PRO
4803,75,PRO
4804,92,PRO
4805,92,PRO
4806,93,PRO
4807,75,PRO
4808,92,PRO
4809,95,PRO
4810,93,PRO
4811,94,PRO
4812,92,PRO
4813,92,PRO
4814,94,PRO
4815,92,PRO
4816,33,PRO
4817,75,PRO
4818,93,PRO
4819,75,PRO
4820,93,PRO
4821,94,PRO
4822,33,PRO
4823,78,PRO
4824,94,PRO
4825,75,PRO
4826,92,PRO
4827,92,PRO
4828,92,PRO
4829,75,PRO
4830,92,PRO
4831,67,PRO
4832,75,PRO
4833,78,PRO
4834,92,PRO
4835,75,PRO
4836,44,PRO
4837,75,PRO
4838,78,PRO
4839,75,PRO
4840,75,PRO
4841,78,PRO
4842,75,PRO
4843,75,PRO
4844,75,PRO
4845,93,PRO
4846,44,PRO
4847,92,PRO
4848,94,PRO
4849,67,PRO
4850,44,PRO
4851,92,PRO
4852,92,PRO
4853,75,PRO
4854,75,PRO
4855,92,PRO
4856,94,PRO
4857,67,PRO
4858,75,PRO
4859,67,PRO
4860,78,PRO
4861,75,PRO
4862,93,PRO
4863,94,PRO
4864,75,PRO
4865,75,PRO
4866,92,PRO
4867,75,PRO
4868,78,PRO
4869,94,PRO
4870,75,PRO
4871,75,PRO
4872,75,PRO
4873,75,PRO
4874,93,PRO
4875,95,PRO
4876,78,PRO
4877,75,PRO
4878,92,PRO
4879,44,PRO
4880,67,PRO
4881,94,PRO
4882,75,PRO
4883,75,PRO
4884,93,PRO
4885,75,PRO
4886,94,PRO
4887,33,PRO
4888,44,PRO
4889,75,PRO
4890,93,PRO
4891,75,PRO
4892,78,PRO
4893,92,PRO
4894,67,PRO
4895,33,PRO
4896,44,PRO
4897,92,PRO
4898,78,PRO
4899,94,PRO
4900,33,PRO
4901,94,PRO
4902,92,PRO
4903,92,PRO
4904,75,PRO
4905,78,PRO
4906,92,PRO
4907,75,PRO
4908,75,PRO
4909,67,PRO
4910,94,PRO
4911,33,PRO
4912,92,PRO
4913,75,PRO
4914,75,PRO
4915,92,PRO
4916,75,PRO
4917,44,PRO
4918,94,PRO
4919,92,PRO
4920,92,PRO
4921,75,PRO
4922,78,PRO
4923,92,PRO
4924,94,PRO
4925,93,PRO
4926,44,PRO
4927,75,PRO
4928,75,PRO
4929,92,PRO
4930,33,PRO
4931,75,PRO
4932,33,PRO
4933,92,PRO
4934,78,PRO
4935,78,PRO
4936,94,PRO
4937,93,PRO
4938,75,PRO
4939,78,PRO
4940,94,PRO
4941,92,PRO
4942,94,PRO
4943,75,PRO
4944,94,PRO
4945,92,PRO
4946,92,PRO
4947,94,PRO
4948,33,PRO
4949,75,PRO
4950,75,PRO
4951,44,PRO
4952,75,PRO
4953,94,PRO
4954,78,PRO
4955,75,PRO
4956,92,PRO
4957,92,PRO
4958,92,PRO
4959,75,PRO
4960,92,PRO
4961,93,PRO
4962,78,PRO
4963,75,PRO
4964,75,PRO
4965,75,PRO
4966,75,PRO
4967,94,PRO
4968,33,PRO
4969,75,PRO
4970,75,PRO
4971,75,PRO
4972,78,PRO
4973,94,PRO
4974,44,PRO
4975,78,PRO
4976,92,PRO
4977,94,PRO
4978,94,PRO
4979,92,PRO
4980,33,PRO
4981,75,PRO
4982,94,PRO
4983,78,PRO
4984,92,PRO
4985,93,PRO
4986,75,PRO
4987,75,PRO
4988,75,PRO
4989,75,PRO
4990,94,PRO
4991,93,PRO
4992,94,PRO
4993,44,PRO
4994,92,PRO
4995,75,PRO
4996,93,PRO
4997,44,PRO
4998,75,PRO
4999,94,PRO
5000,93,PRO
5001,92,PRO
5002,93,PRO
5003,75,PRO
5004,75,PRO
5005,75,PRO
5006,"92,75",PRO
5007,92,PRO
5008,75,PRO
5009,75,PRO
5010,44,PRO
5011,75,PRO
5012,75,PRO
5013,75,PRO
5014,75,PRO
5015,75,PRO
5016,94,PRO
5017,92,PRO
5018,78,PRO
5019,75,PRO
5020,93,PRO
5021,44,PRO
5022,92,PRO
5023,92,PRO
5024,94,PRO
5025,75,PRO
5026,78,PRO
5027,94,PRO
5028,94,PRO
5029,94,PRO
5030,75,PRO
5031,93,PRO
5032,75,PRO
5033,94,PRO
5034,78,PRO
5035,75,PRO
5036,75,PRO
5037,94,PRO
5038,92,PRO
5039,92,PRO
5040,67,PRO
5041,92,PRO
5042,75,PRO
5043,78,PRO
5044,94,PRO
5045,93,PRO
5046,75,PRO
5047,94,PRO
5048,75,PRO
5049,78,PRO
5050,92,PRO
5051,94,PRO
5052,92,PRO
5053,75,PRO
5054,67,PRO
5055,75,PRO
5056,78,PRO
5057,92,PRO
5058,94,PRO
5059,78,PRO
5060,92,PRO
5061,67,PRO
5062,75,PRO
5063,75,PRO
5064,94,PRO
5065,67,PRO
5066,92,PRO
5067,33,PRO
5068,92,PRO
5069,93,PRO
5070,75,PRO
5071,94,PRO
5072,92,PRO
5073,93,PRO
5074,94,PRO
5075,75,PRO
5076,75,PRO
5077,67,PRO
5078,75,PRO
5079,78,PRO
5080,78,PRO
5081,94,PRO
5082,92,PRO
5083,75,PRO
5084,94,PRO
5085,75,PRO
5086,75,PRO
5087,78,PRO
5088,75,PRO
5089,33,PRO
5090,67,PRO
5091,33,PRO
5092,94,PRO
5093,75,PRO
5094,75,PRO
5095,75,PRO
5096,44,PRO
5097,75,PRO
5098,33,PRO
5099,75,PRO
5100,92,PRO
5101,93,PRO
5102,44,PRO
5103,78,PRO
5104,94,PRO
5105,67,PRO
5106,75,PRO
5107,92,PRO
5108,77,PRO
5109,92,PRO
5110,94,PRO
5111,75,PRO
5112,93,PRO
5113,67,PRO
5114,78,PRO
5115,93,PRO
5116,33,PRO
5117,78,PRO
5118,92,PRO
5119,75,PRO
5120,44,PRO
5121,92,PRO
5122,75,PRO
5123,67,PRO
5124,33,PRO
5125,95,PRO
5126,44,PRO
5127,94,PRO
5128,94,PRO
5129,75,PRO
5130,92,PRO
5131,93,PRO
5132,94,PRO
5133,92,PRO
5134,93,PRO
5135,67,PRO
5136,75,PRO
5137,75,PRO
5138,75,PRO
5139,94,PRO
5140,75,PRO
5141,94,PRO
5142,95,PRO
5143,92,PRO
5144,92,PRO
5145,93,PRO
5146,75,PRO
5147,93,PRO
5148,78,PRO
5149,93,PRO
5150,75,PRO
5151,92,PRO
5152,44,PRO
5153,75,PRO
5154,95,PRO
5155,75,PRO
5156,33,PRO
5157,93,PRO
5158,75,PRO
5159,94,PRO
5160,33,PRO
5161,75,PRO
5162,92,PRO
5163,93,PRO
5164,92,PRO
5165,94,PRO
5166,93,PRO
5167,75,PRO
5168,75,PRO
5169,67,PRO
5170,33,PRO
5171,92,PRO
5172,94,PRO
5173,75,PRO
5174,93,PRO
5175,93,PRO
5176,94,PRO
5177,93,PRO
5178,75,PRO
5179,78,PRO
5180,75,PRO
5181,92,PRO
5182,94,PRO
5183,93,PRO
5184,44,PRO
5185,92,PRO
5186,92,PRO
5187,93,PRO
5188,92,PRO
5189,75,PRO
5190,75,PRO
5191,94,PRO
5192,75,PRO
5193,92,PRO
5194,75,PRO
5195,78,PRO
5196,75,PRO
5197,33,PRO
5198,75,PRO
5199,75,PRO
5200,75,PRO
5201,67,PRO
5202,92,PRO
5203,67,PRO
5204,92,PRO
5205,75,PRO
5206,93,PRO
5207,93,PRO
5208,92,PRO
5209,75,PRO
5210,78,PRO
5211,94,PRO
5212,92,PRO
5213,92,PRO
5214,33,PRO
5215,67,PRO
5216,92,PRO
5217,93,PRO
5218,75,PRO
5219,78,PRO
5220,94,PRO
5221,92,PRO
5222,75,PRO
5223,94,PRO
5224,92,PRO
5225,75,PRO
5226,33,PRO
5227,92,PRO
5228,93,PRO
5229,94,PRO
5230,75,PRO
5231,95,PRO
5232,78,PRO
5233,92,PRO
5234,95,PRO
5235,94,PRO
5236,75,PRO
5237,75,PRO
5238,92,PRO
5239,75,PRO
5240,33,PRO
5241,33,PRO
5242,75,PRO
5243,78,PRO
5244,94,PRO
5245,92,PRO
5246,67,PRO
5247,94,PRO
5248,75,PRO
5249,75,PRO
5250,44,PRO
5251,94,PRO
5252,92,PRO
5253,78,PRO
5254,75,PRO
5255,75,PRO
5256,75,PRO
5257,78,PRO
5258,92,PRO
5259,93,PRO
5260,75,PRO
5261,92,PRO
5262,75,PRO
5263,94,PRO
5264,94,PRO
5265,93,PRO
5266,75,PRO
5267,75,PRO
5268,92,PRO
5269,92,PRO
5270,33,PRO
5271,92,PRO
5272,94,PRO
5273,92,PRO
5274,75,PRO
5275,75,PRO
5276,44,PRO
5277,94,PRO
5278,92,PRO
5279,33,PRO
5280,92,PRO
5281,44,PRO
5282,78,PRO
5283,94,PRO
5284,92,PRO
5285,94,PRO
5286,75,PRO
5287,92,PRO
5288,78,PRO
5289,75,PRO
5290,94,PRO
5291,75,PRO
5292,78,PRO
5293,75,PRO
5294,94,PRO
5295,94,PRO
5296,94,PRO
5297,75,PRO
5298,33,PRO
5299,78,PRO
5300,94,PRO
5301,44,PRO
5302,75,PRO
5303,94,PRO
5304,44,PRO
5305,78,PRO
5306,75,PRO
5307,92,PRO
5308,75,PRO
5309,33,PRO
5310,93,PRO
5311,75,PRO
5312,94,PRO
5313,78,PRO
5314,33,PRO
5315,44,PRO
5316,94,PRO
5317,92,PRO
5318,78,PRO
5319,33,PRO
5320,33,PRO
5321,78,PRO
5322,75,PRO
5323,44,PRO
5324,78,PRO
5325,92,PRO
5326,75,PRO
5327,75,PRO
5328,67,PRO
5329,33,PRO
5330,95,PRO
5331,92,PRO
5332,93,PRO
5333,78,PRO
5334,92,PRO
5335,92,PRO
5336,67,PRO
5337,75,PRO
5338,94,PRO
5339,92,PRO
5340,75,PRO
5341,44,PRO
5342,93,PRO
5343,75,PRO
5344,44,PRO
5345,67,PRO
5346,92,PRO
5347,75,PRO
5348,78,PRO
5349,92,PRO
5350,78,PRO
5351,92,PRO
5352,94,PRO
5353,93,PRO
5354,75,PRO
5355,78,PRO
5356,94,PRO
5357,75,PRO
5358,93,PRO
5359,94,PRO
5360,78,PRO
5361,75,PRO
5362,93,PRO
5363,94,PRO
5364,75,PRO
5365,93,PRO
5366,75,PRO
5367,78,PRO
5368,44,PRO
5369,94,PRO
5370,75,PRO
5371,44,PRO
5372,92,PRO
5373,94,PRO
5374,92,PRO
5375,94,PRO
5376,75,PRO
5377,75,PRO
5378,75,PRO
5379,78,PRO
5380,92,PRO
5381,78,PRO
5382,67,PRO
5383,44,PRO
5384,78,PRO
5385,92,PRO
5386,78,PRO
5387,75,PRO
5388,75,PRO
5389,94,PRO
5390,78,PRO
5391,75,PRO
5392,94,PRO
5393,33,PRO
5394,75,PRO
5395,75,PRO
5396,75,PRO
5397,94,PRO
5398,94,PRO
5399,33,PRO
5400,92,PRO
5401,93,PRO
5402,75,PRO
5403,44,PRO
5404,44,PRO
5405,75,PRO
5406,44,PRO
5407,93,PRO
5408,75,PRO
5409,67,PRO
5410,75,PRO
5411,67,PRO
5412,44,PRO
5413,92,PRO
5414,44,PRO
5415,78,PRO
5416,94,PRO
5417,33,PRO
5418,78,PRO
5419,93,PRO
5420,92,PRO
5421,33,PRO
5422,75,PRO
5423,92,PRO
5424,94,PRO
5425,33,PRO
5426,92,PRO
5427,33,PRO
5428,75,PRO
5429,75,PRO
5430,94,PRO
5431,67,PRO
5432,92,PRO
5433,93,PRO
5434,92,PRO
5435,75,PRO
5436,93,PRO
5437,92,PRO
5438,94,PRO
5439,33,PRO
5440,33,PRO
5441,92,PRO
5442,75,PRO
5443,33,PRO
5444,33,PRO
5445,75,PRO
5446,92,PRO
5447,94,PRO
5448,67,PRO
5449,44,PRO
5450,93,PRO
5451,95,PRO
5452,75,PRO
5453,78,PRO
5454,75,PRO
5455,75,PRO
5456,94,PRO
5457,93,PRO
5458,92,PRO
5459,93,PRO
5460,33,PRO
5461,94,PRO
5462,44,PRO
5463,75,PRO
5464,78,PRO
5465,33,PRO
5466,92,PRO
5467,92,PRO
5468,75,PRO
5469,33,PRO
5470,78,PRO
5471,67,PRO
5472,93,PRO
5473,95,PRO
5474,67,PRO
5475,93,PRO
5476,94,PRO
5477,44,PRO
5478,78,PRO
5479,94,PRO
5480,78,PRO
5481,67,PRO
5482,"75,76",PRO
5483,75,PRO
5484,33,PRO
5485,75,PRO
5486,33,PRO
5487,92,PRO
5488,92,PRO
5489,44,PRO
5490,78,PRO
5491,75,PRO
5492,95,PRO
5493,33,PRO
5494,92,PRO
5495,33,PRO
5496,75,PRO
5497,75,PRO
5498,78,PRO
5499,94,PRO
5500,44,PRO
5501,33,PRO
5502,75,PRO
5503,93,PRO
5504,92,PRO
5505,75,PRO
5506,94,PRO
5507,93,PRO
5508,33,PRO
5509,75,PRO
5510,44,PRO
5511,78,PRO
5512,93,PRO
5513,78,PRO
5514,92,PRO
5515,67,PRO
5516,94,PRO
5517,75,PRO
5518,44,PRO
5519,75,PRO
5520,92,PRO
5521,33,PRO
5522,33,PRO
5523,75,PRO
5524,33,PRO
5525,78,PRO
5526,44,PRO
5527,92,PRO
5528,94,PRO
5529,92,PRO
5530,78,PRO
5531,95,PRO
5532,33,PRO
5533,75,PRO
5534,92,PRO
5535,78,PRO
5536,75,PRO
5537,94,PRO
5538,92,PRO
5539,94,PRO
5540,92,PRO
5541,93,PRO
5542,44,PRO
5543,92,PRO
5544,93,PRO
5545,33,PRO
5546,33,PRO
5547,33,PRO
5548,33,PRO
5549,44,PRO
5550,93,PRO
5551,93,PRO
5552,92,PRO
5553,75,PRO
5554,92,PRO
5555,33,PRO
5556,94,PRO
5557,33,PRO
5558,67,PRO
5559,94,PRO
5560,33,PRO
5561,93,PRO
5562,33,PRO
5563,78,PRO
5564,94,PRO
5565,75,PRO
5566,94,PRO
5567,93,PRO
5568,94,PRO
5569,94,PRO
5570,93,PRO
5571,75,PRO
5572,93,PRO
5573,75,PRO
5574,78,PRO
5575,93,PRO
5576,93,PRO
5577,78,PRO
5578,33,PRO
5579,78,PRO
5580,44,PRO
5581,94,PRO
5582,44,PRO
5583,94,PRO
5584,78,PRO
5585,94,PRO
5586,78,PRO
5587,75,PRO
5588,75,PRO
5589,75,PRO
5590,75,PRO
5591,75,PRO
5592,33,PRO
5593,94,PRO
5594,78,PRO
5595,67,PRO
5596,44,PRO
5597,94,PRO
5598,94,PRO
5599,75,PRO
5600,33,PRO
5601,44,PRO
5602,93,PRO
5603,92,PRO
5604,33,PRO
5605,15,PRO
5606,44,PRO
5607,33,PRO
5608,75,PRO
5609,75,PRO
5610,92,PRO
5611,44,PRO
5612,92,PRO
5613,92,PRO
5614,67,PRO
5615,75,PRO
5616,75,PRO
5617,75,PRO
5618,93,PRO
5619,93,PRO
5620,95,PRO
5621,33,PRO
5622,92,PRO
5623,94,PRO
5624,67,PRO
5625,78,PRO
5626,33,PRO
5627,93,PRO
5628,78,PRO
5629,75,PRO
5630,33,PRO
5631,75,PRO
5632,33,PRO
5633,75,PRO
5634,78,PRO
5635,75,PRO
5636,92,PRO
5637,75,PRO
5638,94,PRO
5639,67,PRO
5640,92,PRO
5641,92,PRO
5642,92,PRO
5643,33,PRO
5644,91,PRO
5645,95,PRO
5646,94,PRO
5647,44,PRO
5648,75,PRO
5649,75,PRO
5650,94,PRO
5651,33,PRO
5652,75,PRO
5653,94,PRO
5654,93,PRO
5655,75,PRO
5656,75,PRO
5657,44,PRO
5658,92,PRO
5659,92,PRO
5660,92,PRO
5661,63,PRO
5662,93,PRO
5663,94,PRO
5664,33,PRO
5665,78,PRO
5666,33,PRO
5667,75,PRO
5668,92,PRO
5669,75,PRO
5670,75,PRO
5671,92,PRO
5672,33,PRO
5673,78,PRO
5674,44,PRO
5675,92,PRO
5676,94,PRO
5677,75,PRO
5678,78,PRO
5679,67,PRO
5680,75,PRO
5681,75,PRO
5682,75,PRO
5683,94,PRO
5684,63,PRO
5685,44,PRO
5686,"94,92",PRO
5687,44,PRO
5688,78,PRO
5689,75,PRO
5690,75,PRO
5691,75,PRO
5692,75,PRO
5693,92,PRO
5694,44,PRO
5695,94,PRO
5696,75,PRO
5697,44,PRO
5698,75,PRO
5699,75,PRO
5700,78,PRO
5701,33,PRO
5702,75,PRO
5703,78,PRO
5704,93,PRO
5705,75,PRO
5706,33,PRO
5707,94,PRO
5708,67,PRO
5709,33,PRO
5710,44,PRO
5711,92,PRO
5712,92,PRO
5713,67,PRO
5714,92,PRO
5715,93,PRO
5716,95,PRO
5717,75,PRO
5718,91,PRO
5719,78,PRO
5720,93,PRO
5721,92,PRO
5722,78,PRO
5723,94,PRO
5724,78,PRO
5725,93,PRO
5726,75,PRO
5727,75,PRO
5728,67,PRO
5729,13,PRO
5730,92,PRO
5731,78,PRO
5732,44,PRO
5733,92,PRO
5734,75,PRO
5735,92,PRO
5736,92,PRO
5737,67,PRO
5738,78,PRO
5739,75,PRO
5740,33,PRO
5741,44,PRO
5742,93,PRO
5743,75,PRO
5744,75,PRO
5745,93,PRO
5746,93,PRO
5747,67,PRO
5748,33,PRO
5749,33,PRO
5750,78,PRO
5751,75,PRO
5752,75,PRO
5753,78,PRO
5754,33,PRO
5755,94,PRO
5756,33,PRO
5757,13,PRO
5758,75,PRO
5759,75,PRO
5760,75,PRO
5761,92,PRO
5762,75,PRO
5763,94,PRO
5764,78,PRO
5765,67,PRO
5766,92,PRO
5767,94,PRO
5768,94,PRO
5769,75,PRO
5770,75,PRO
5771,33,PRO
5772,75,PRO
5773,75,PRO
5774,78,PRO
5775,78,PRO
5776,95,PRO
5777,33,PRO
5778,92,PRO
5779,78,PRO
5780,94,PRO
5781,44,PRO
5782,78,PRO
5783,92,PRO
5784,93,PRO
5785,63,PRO
5786,78,PRO
5787,33,PRO
5788,33,PRO
5789,44,PRO
5790,93,PRO
5791,75,PRO
5792,33,PRO
5793,75,PRO
5794,75,PRO
5795,33,PRO
5796,67,PRO
5797,93,PRO
5798,93,PRO
5799,75,PRO
5800,78,PRO
5801,78,PRO
5802,92,PRO
5803,77,PRO
5804,44,PRO
5805,75,PRO
5806,78,PRO
5807,75,PRO
5808,92,PRO
5809,33,PRO
5810,75,PRO
5811,95,PRO
5812,95,PRO
5813,78,PRO
5814,92,PRO
5815,75,PRO
5816,92,PRO
5817,75,PRO
5818,78,PRO
5819,75,PRO
5820,78,PRO
5821,78,PRO
5822,75,PRO
5823,92,PRO
5824,75,PRO
5825,75,PRO
5826,93,PRO
5827,75,PRO
5828,92,PRO
5829,93,PRO
5830,75,PRO
5831,92,PRO
5832,94,PRO
5833,78,PRO
5834,63,PRO
5835,75,PRO
5836,75,PRO
5837,75,PRO
5838,75,PRO
5839,44,PRO
5840,44,PRO
5841,93,PRO
5842,78,PRO
5843,92,PRO
5844,93,PRO
5845,33,PRO
5846,75,PRO
5847,78,PRO
5848,33,PRO
5849,75,PRO
5850,75,PRO
5851,33,PRO
5852,75,PRO
5853,92,PRO
5854,95,PRO
5855,93,PRO
5856,93,PRO
5857,95,PRO
5858,93,PRO
5859,93,PRO
5860,92,PRO
5861,93,PRO
5862,93,PRO
5863,93,PRO
5864,33,PRO
5865,91,PRO
5866,33,PRO
5867,75,PRO
5868,67,PRO
5869,93,PRO
5870,92,PRO
5871,33,PRO
5872,75,PRO
5873,75,PRO
5874,93,PRO
5875,93,PRO
5876,93,PRO
5877,92,PRO
5878,75,PRO
5879,75,PRO
5880,78,PRO
5881,93,PRO
5882,94,PRO
5883,13,PRO
5884,94,PRO
5885,75,PRO
5886,33,PRO
5887,94,PRO
5888,93,PRO
5889,93,PRO
5890,"93,75",PRO
5891,75,PRO
5892,93,PRO
5893,92,PRO
5894,75,PRO
5895,33,PRO
5896,75,PRO
5897,92,PRO
5898,67,PRO
5899,94,PRO
5900,75,PRO
5901,92,PRO
5902,33,PRO
5903,93,PRO
5904,75,PRO
5905,75,PRO
5906,92,PRO
5907,"94,92",PRO
5908,92,PRO
5909,92,PRO
5910,93,PRO
5911,92,PRO
5912,33,PRO
5913,44,PRO
5914,33,PRO
5915,92,PRO
5916,94,PRO
5917,75,PRO
5918,92,PRO
5919,92,PRO
5920,44,PRO
5921,75,PRO
5922,93,PRO
5923,93,PRO
5924,92,PRO
5925,92,PRO
5926,33,PRO
5927,75,PRO
5928,75,PRO
5929,93,PRO
5930,78,PRO
5931,75,PRO
5932,75,PRO
5933,44,PRO
5934,78,PRO
5935,92,PRO
5936,67,PRO
5937,91,PRO
5938,78,PRO
5939,93,PRO
5940,75,PRO
5941,75,PRO
5942,33,PRO
5943,92,PRO
5944,75,PRO
5945,95,PRO
5946,92,PRO
5947,75,PRO
5948,67,PRO
5949,75,PRO
5950,33,PRO
5951,33,PRO
5952,78,PRO
5953,93,PRO
5954,92,PRO
5955,93,PRO
5956,93,PRO
5957,93,PRO
5958,67,PRO
5959,95,PRO
5960,75,PRO
5961,75,PRO
5962,94,PRO
5963,93,PRO
5964,75,PRO
5965,93,PRO
5966,75,PRO
5967,75,PRO
5968,93,PRO
5969,33,PRO
5970,75,PRO
5971,75,PRO
5972,33,PRO
5973,75,PRO
5974,33,PRO
5975,95,PRO
5976,78,PRO
5977,92,PRO
5978,78,PRO
5979,75,PRO
5980,33,PRO
5981,75,PRO
5982,93,PRO
5983,93,PRO
5984,93,PRO
5985,67,PRO
5986,67,PRO
5987,75,PRO
5988,44,PRO
5989,75,PRO
5990,78,PRO
5991,33,PRO
5992,93,PRO
5993,92,PRO
5994,78,PRO
5995,75,PRO
5996,78,PRO
5997,67,PRO
5998,75,PRO
5999,93,PRO
6000,93,PRO
6001,92,PRO
6002,75,PRO
6003,95,PRO
6004,93,PRO
6005,44,PRO
6006,33,PRO
6007,67,PRO
6008,92,PRO
6009,33,PRO
6010,33,PRO
6011,94,PRO
6012,93,PRO
6013,93,PRO
6014,33,PRO
6015,94,PRO
6016,75,PRO
6017,92,PRO
6018,75,PRO
6019,33,PRO
6020,44,PRO
6021,33,PRO
6022,93,PRO
6023,33,PRO
6024,78,PRO
6025,75,PRO
6026,75,PRO
6027,78,PRO
6028,78,PRO
6029,63,PRO
6030,33,PRO
6031,44,PRO
6032,44,PRO
6033,78,PRO
6034,92,PRO
6035,94,PRO
6036,94,PRO
6037,75,PRO
6038,75,PRO
6039,78,PRO
6040,75,PRO
6041,78,PRO
6042,78,PRO
6043,75,PRO
6044,92,PRO
6045,93,PRO
6046,94,PRO
6047,33,PRO
6048,78,PRO
6049,93,PRO
6050,78,PRO
6051,94,PRO
6052,75,PRO
6053,33,PRO
6054,92,PRO
6055,75,PRO
6056,75,PRO
6057,78,PRO
6058,94,PRO
6059,92,PRO
6060,78,PRO
6061,44,PRO
6062,78,PRO
6063,94,PRO
6064,33,PRO
6065,33,PRO
6066,78,PRO
6067,75,PRO
6068,92,PRO
6069,67,PRO
6070,92,PRO
6071,93,PRO
6072,67,PRO
6073,75,PRO
6074,92,PRO
6075,92,PRO
6076,95,PRO
6077,33,PRO
6078,75,PRO
6079,75,PRO
6080,75,PRO
6081,92,PRO
6082,75,PRO
6083,75,PRO
6084,92,PRO
6085,93,PRO
6086,75,PRO
6087,92,PRO
6088,75,PRO
6089,78,PRO
6090,78,PRO
6091,75,PRO
6092,33,PRO
6093,94,PRO
6094,93,PRO
6095,78,PRO
6096,78,PRO
6097,33,PRO
6098,94,PRO
6099,33,PRO
6100,92,PRO
6101,92,PRO
6102,33,PRO
6103,44,PRO
6104,33,PRO
6105,92,PRO
6106,78,PRO
6107,93,PRO
6108,92,PRO
6109,94,PRO
6110,78,PRO
6111,92,PRO
6112,67,PRO
6113,95,PRO
6114,92,PRO
6115,92,PRO
6116,92,PRO
6117,93,PRO
6118,75,PRO
6119,93,PRO
6120,95,PRO
6121,94,PRO
6122,93,PRO
6123,33,PRO
6124,33,PRO
6125,67,PRO
6126,94,PRO
6127,75,PRO
6128,92,PRO
6129,93,PRO
6130,75,PRO
6131,92,PRO
6132,67,PRO
6133,95,PRO
6134,92,PRO
6135,75,PRO
6136,78,PRO
6137,75,PRO
6138,75,PRO
6139,93,PRO
6140,75,PRO
6141,94,PRO
6142,75,PRO
6143,95,PRO
6144,75,PRO
6145,92,PRO
6146,75,PRO
6147,75,PRO
6148,78,PRO
6149,67,PRO
6150,67,PRO
6151,78,PRO
6152,33,PRO
6153,92,PRO
6154,33,PRO
6155,92,PRO
6156,75,PRO
6157,93,PRO
6158,33,PRO
6159,78,PRO
6160,92,PRO
6161,92,PRO
6162,75,PRO
6163,75,PRO
6164,92,PRO
6165,94,PRO
6166,94,PRO
6167,33,PRO
6168,33,PRO
6169,75,PRO
6170,95,PRO
6171,92,PRO
6172,78,PRO
6173,75,PRO
6174,75,PRO
6175,67,PRO
6176,33,PRO
6177,93,PRO
6178,75,PRO
6179,93,PRO
6180,75,PRO
6181,93,PRO
6182,44,PRO
6183,75,PRO
6184,33,PRO
6185,93,PRO
6186,75,PRO
6187,33,PRO
6188,33,PRO
6189,75,PRO
6190,63,PRO
6191,33,PRO
6192,78,PRO
6193,92,PRO
6194,93,PRO
6195,44,PRO
6196,78,PRO
6197,78,PRO
6198,93,PRO
6199,44,PRO
