,createdAt,territory,COUNT
1904,2020-11,93,1
1905,2020-11,93,0
1906,2020-11,93,0
1907,2020-11,93,0
1908,2020-11,93,0
1909,2020-11,93,0
1910,2020-11,93,0
1911,2020-11,93,0
1912,2020-11,93,0
1913,2020-11,93,0
1914,2020-11,93,0
1915,2020-11,93,0
1916,2020-11,93,0
1917,2020-11,93,0
1918,2020-11,93,1
1919,2020-11,93,0
1920,2020-11,93,0
1921,2020-11,93,1
1922,2020-11,93,1
1923,2020-11,93,0
1924,2020-11,93,1
1925,2020-11,93,0
1926,2020-11,93,0
1927,2020-11,93,0
1928,2020-11,93,0
1929,2020-11,93,0
1930,2020-11,93,0
1931,2020-11,93,1
1932,2020-11,93,1
1933,2020-11,93,1
1934,2020-11,93,0
1935,2020-11,93,0
1936,2020-11,93,0
1937,2020-11,93,1
1938,2020-11,93,1
1939,2020-11,93,1
1940,2020-11,93,0
1941,2020-11,93,2
1942,2020-11,93,0
1943,2020-11,93,0
1944,2020-11,93,2
1945,2020-11,93,0
1946,2020-11,93,0
1947,2020-11,93,0
1948,2020-11,93,0
1949,2020-11,93,0
1950,2020-11,93,0
1951,2020-11,93,1
1952,2020-11,93,0
1953,2020-11,93,1
1954,2020-11,93,0
1955,2020-11,93,0
1956,2020-11,93,1
1957,2020-11,93,0
1958,2020-11,93,0
1959,2020-11,93,2
1960,2020-11,93,1
1961,2020-11,93,1
1962,2020-11,93,0
1963,2020-11,93,1
1964,2020-11,93,0
1965,2020-11,93,1
1966,2020-11,93,1
1967,2020-11,93,0
1968,2020-11,93,0
1969,2020-11,93,0
1970,2020-11,93,0
1971,2020-11,93,1
1972,2020-11,93,1
1973,2020-11,93,0
1974,2020-11,93,1
1975,2020-11,93,0
1976,2020-11,93,1
1977,2020-11,93,0
1978,2020-11,93,0
1979,2020-11,93,0
1980,2020-11,93,0
1981,2020-11,93,0
1982,2020-11,93,0
1983,2020-11,93,1
1984,2020-11,93,1
1985,2020-11,93,1
1986,2020-11,93,0
1987,2020-11,93,0
1988,2020-11,93,1
1989,2020-11,93,0
1990,2020-11,93,0
1991,2020-11,93,1
1992,2020-11,93,1
1993,2020-11,93,0
1994,2020-11,93,0
1995,2020-11,93,0
1996,2020-11,93,0
1997,2020-11,93,0
1998,2020-11,93,1
1999,2020-11,93,0
2000,2020-11,93,0
2001,2020-11,93,0
2002,2020-11,93,0
2003,2020-11,93,0
2004,2020-11,93,0
2005,2020-11,93,0
2006,2020-11,93,2
2007,2020-11,93,0
2008,2020-11,93,0
2009,2020-11,93,0
2010,2020-11,93,0
2011,2020-11,93,0
2012,2020-11,93,0
2013,2020-11,93,0
2014,2020-11,93,0
2015,2020-11,93,0
2016,2020-11,93,0
2017,2020-11,93,0
2018,2020-11,93,0
2019,2020-11,93,0
2020,2020-11,93,0
2021,2020-11,93,0
2022,2020-11,93,0
2023,2020-11,93,0
2024,2020-11,93,0
2025,2020-11,93,2
2026,2020-11,93,0
2027,2020-11,93,0
2028,2020-11,93,0
2029,2020-11,93,0
2030,2020-11,93,0
2031,2020-11,93,1
2032,2020-11,93,0
2033,2020-11,93,0
2034,2020-11,93,0
2035,2020-11,93,0
2036,2020-11,93,0
2037,2020-11,93,0
2038,2020-11,93,0
2039,2020-11,93,0
2040,2020-11,93,0
2041,2020-11,93,0
2042,2020-11,93,0
2043,2020-11,93,0
2044,2020-11,93,0
2045,2020-11,93,0
2046,2020-11,93,1
2047,2020-11,93,1
2048,2020-11,93,1
2049,2020-11,93,1
2050,2020-11,93,1
2051,2020-11,93,0
2052,2020-11,93,1
2053,2020-11,93,0
2054,2020-11,93,0
2055,2020-11,93,1
2056,2020-11,93,0
2057,2020-11,93,0
2058,2020-11,93,0
2059,2020-11,93,1
2060,2020-11,93,0
2061,2020-11,93,0
2062,2020-11,93,0
2063,2020-11,93,0
2064,2020-11,93,0
2065,2020-11,93,0
2066,2020-11,93,0
2067,2020-11,93,0
2068,2020-11,93,1
2069,2020-11,93,0
2070,2020-11,93,1
2071,2020-11,93,0
2072,2020-11,93,1
2073,2020-11,93,0
2074,2020-11,93,0
2075,2020-11,93,0
2076,2020-11,93,0
2077,2020-11,93,1
2078,2020-11,93,0
2079,2020-11,93,0
2080,2020-11,93,0
2081,2020-11,93,0
2082,2020-11,93,1
2083,2020-11,93,0
2084,2020-11,93,0
2085,2020-11,93,0
2086,2020-11,93,0
2087,2020-11,93,0
2088,2020-11,93,0
2089,2020-11,93,0
2090,2020-11,93,1
2091,2020-11,93,1
2092,2020-11,93,0
2093,2020-11,93,1
2094,2020-11,93,3
2095,2020-11,93,1
2096,2020-11,93,1
2097,2020-11,93,0
2098,2020-11,93,0
2099,2020-11,93,0
2100,2020-11,93,1
2101,2020-11,93,0
2102,2020-11,93,0
2103,2020-11,93,0
2104,2020-11,93,0
2105,2020-11,93,0
2106,2020-11,93,1
2107,2020-11,93,1
2108,2020-11,93,0
2109,2020-11,93,0
2110,2020-11,93,0
2111,2020-11,93,0
2112,2020-11,93,0
2113,2020-11,93,0
2114,2020-11,93,0
2115,2020-11,93,0
2116,2020-11,93,0
2117,2020-11,93,0
2118,2020-11,93,0
2119,2020-11,93,0
2120,2020-11,93,0
2121,2020-11,93,0
2122,2020-11,93,1
2123,2020-11,93,0
2124,2020-11,93,0
2125,2020-11,93,0
2126,2020-11,93,0
2127,2020-11,93,0
2128,2020-11,93,0
2129,2020-11,93,0
2130,2020-11,93,1
2131,2020-11,93,0
2132,2020-11,93,1
2133,2020-11,93,0
2134,2020-11,93,0
2135,2020-11,93,0
2136,2020-11,93,0
2137,2020-11,93,0
2138,2020-11,93,0
2139,2020-11,93,1
2140,2020-11,93,1
2141,2020-11,93,0
2142,2020-11,93,0
2143,2020-11,93,0
2144,2020-11,93,0
2145,2020-11,93,0
2146,2020-11,93,0
2147,2020-11,93,0
2148,2020-11,93,0
2149,2020-11,93,0
2150,2020-11,93,0
2151,2020-11,93,0
2152,2020-11,93,0
2153,2020-11,93,0
2154,2020-11,93,0
2155,2020-11,93,0
2156,2020-11,93,0
2157,2020-11,93,0
2158,2020-11,93,0
2159,2020-11,93,1
2160,2020-11,93,1
2161,2020-11,93,1
2162,2020-11,93,1
2163,2020-11,93,1
2164,2020-11,93,0
2165,2020-11,93,1
2166,2020-11,93,1
2167,2020-11,93,0
2168,2020-11,93,0
2169,2020-11,93,0
2170,2020-11,93,0
2171,2020-11,94,0
2172,2020-11,94,0
2173,2020-11,94,1
2174,2020-11,94,0
2175,2020-11,94,0
2176,2020-11,94,0
2177,2020-11,94,0
2178,2020-11,94,0
2179,2020-11,94,0
2180,2020-11,94,1
2181,2020-11,94,0
2182,2020-11,94,0
2183,2020-11,94,1
2184,2020-11,94,0
2185,2020-11,94,0
2186,2020-11,94,0
2187,2020-11,94,1
2188,2020-11,94,0
2189,2020-11,94,1
2190,2020-11,94,0
2191,2020-11,94,0
2192,2020-11,94,0
2193,2020-11,94,0
2194,2020-11,94,0
2195,2020-11,94,0
2196,2020-11,94,0
2197,2020-11,94,0
2198,2020-11,94,1
2199,2020-11,94,1
2200,2020-11,94,0
2201,2020-11,94,0
2202,2020-11,94,0
2203,2020-11,94,1
2204,2020-11,94,0
2205,2020-11,94,0
2206,2020-11,94,1
2207,2020-11,94,1
2208,2020-11,94,1
2209,2020-11,94,0
2210,2020-11,94,0
2211,2020-11,94,0
2212,2020-11,94,0
2213,2020-11,94,0
2214,2020-11,94,0
2215,2020-11,94,1
2216,2020-11,94,0
2217,2020-11,94,1
2218,2020-11,94,0
2219,2020-11,94,0
2220,2020-11,94,1
2221,2020-11,94,0
2222,2020-11,94,0
2223,2020-11,94,1
2224,2020-11,94,1
2225,2020-11,94,1
2226,2020-11,94,0
2227,2020-11,94,0
2228,2020-11,94,0
2229,2020-11,94,0
2230,2020-11,94,2
2231,2020-11,94,0
2232,2020-11,94,1
2233,2020-11,94,1
2234,2020-11,94,0
2235,2020-11,94,0
2236,2020-11,94,0
2237,2020-11,94,0
2238,2020-11,94,0
2239,2020-11,94,1
2240,2020-11,94,0
2241,2020-11,94,0
2242,2020-11,94,0
2243,2020-11,94,1
2244,2020-11,94,0
2245,2020-11,94,1
2246,2020-11,94,0
2247,2020-11,94,0
2248,2020-11,94,0
2249,2020-11,94,3
2250,2020-11,94,0
2251,2020-11,94,0
2252,2020-11,94,4
2253,2020-11,94,0
2254,2020-11,94,1
2255,2020-11,94,1
2256,2020-11,94,1
2257,2020-11,94,1
2258,2020-11,94,0
2259,2020-11,94,0
2260,2020-11,94,0
2261,2020-11,94,1
2262,2020-11,94,0
2263,2020-11,94,0
2264,2020-11,94,0
2265,2020-11,94,0
2266,2020-11,94,0
2267,2020-11,94,0
2268,2020-11,94,1
2269,2020-11,94,0
2270,2020-11,94,1
2271,2020-11,94,1
2272,2020-11,94,0
2273,2020-11,94,0
2274,2020-11,94,0
2275,2020-11,94,0
2276,2020-11,94,0
2277,2020-11,94,1
2278,2020-11,94,0
2279,2020-11,94,0
2280,2020-11,94,0
2281,2020-11,94,0
2282,2020-11,94,1
2283,2020-11,94,0
2284,2020-11,94,0
2285,2020-11,94,0
2286,2020-11,94,0
2287,2020-11,94,0
2288,2020-11,94,2
2289,2020-11,94,0
2290,2020-11,94,0
2291,2020-11,94,1
2292,2020-11,94,0
2293,2020-11,94,0
2294,2020-11,94,0
2295,2020-11,94,1
2296,2020-11,94,1
2297,2020-11,94,0
2298,2020-11,94,1
2299,2020-11,94,1
2300,2020-11,94,1
2301,2020-11,94,1
2302,2020-11,94,2
2303,2020-11,94,0
2304,2020-11,94,0
2305,2020-11,94,2
2306,2020-11,94,1
2307,2020-11,94,1
2308,2020-11,94,0
2309,2020-11,94,1
2310,2020-11,94,0
2311,2020-11,94,1
2312,2020-11,94,0
2313,2020-11,94,1
2314,2020-11,94,0
2315,2020-11,94,1
2316,2020-11,94,1
2317,2020-11,94,0
2318,2020-11,94,0
2319,2020-11,94,0
2320,2020-11,94,0
2321,2020-11,94,0
2322,2020-11,94,0
2323,2020-11,94,2
2324,2020-11,94,1
2325,2020-11,94,1
2326,2020-11,94,0
2327,2020-11,94,0
2328,2020-11,94,1
2329,2020-11,94,1
2330,2020-11,94,1
2331,2020-11,94,1
2332,2020-11,94,1
2333,2020-11,94,0
2334,2020-11,94,0
2335,2020-11,94,1
2336,2020-11,94,1
2337,2020-11,94,0
2338,2020-11,94,0
2339,2020-11,94,1
2340,2020-11,94,0
2341,2020-11,94,0
2342,2020-11,94,1
2343,2020-11,94,0
2344,2020-11,94,1
2345,2020-11,94,0
2346,2020-11,94,1
2347,2020-11,94,0
2348,2020-11,94,0
2349,2020-11,94,1
2350,2020-11,94,0
2351,2020-11,94,1
2352,2020-11,94,0
2353,2020-11,94,1
2354,2020-11,94,0
2355,2020-11,94,0
2356,2020-11,94,0
